Alice (-harris),F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's 100 metres,Silver
Barbara (-edmonson),F,United States,USA,1968,Mexico City,Athletics,Athletics Women's 100 metres,Silver
Carmelita Jeter,F,United States,USA,2012,London,Athletics,Athletics Women's 100 metres,Silver
Edith (-duvall),F,United States,USA,1964,Tokyo,Athletics,Athletics Women's 100 metres,Silver
Lauryn Williams,F,United States,USA,2004,Athina,Athletics,Athletics Women's 100 metres,Silver
Nia Ali,F,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Silver
Dawn -nelson),F,United States,USA,2012,London,Athletics,Athletics Women's 100 metres Hurdles,Silver
LaVonna (-floral),F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,Silver
Allyson Felix,F,United States,USA,2004,Athina,Athletics,Athletics Women's 200 metres,Silver
Allyson Felix,F,United States,USA,2008,Beijing,Athletics,Athletics Women's 200 metres,Silver
Delorez Joyner,F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's 200 metres,Silver
Jessie (-west),F,United States,USA,1928,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Edith (-duvall),F,United States,USA,1964,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Loretta Mcneil,F,United States,USA,1928,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Elizabeth (-schwartz),F,United States,USA,1928,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Wyomia (-simburg),F,United States,USA,1964,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Mary (-conklin),F,United States,USA,1928,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Marilyn White,F,United States,USA,1964,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Willye White,F,United States,USA,1964,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Valerie Brisco-hooks,F,United States,USA,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Rosalyn (-clark),F,United States,USA,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Diane (-trouse),F,United States,USA,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Mable (-winn),F,United States,USA,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Delorez Joyner,F,United States,USA,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Kathleen (-tyson),F,United States,USA,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Sherri Howard,F,United States,USA,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Denean Howard-hill,F,United States,USA,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Denean Howard-hill,F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Sheila Ingram,F,United States,USA,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Pamela Jiles,F,United States,USA,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Natasha Kaiser-brown,F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Lillie (-king),F,United States,USA,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Madeline (-mims),F,United States,USA,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Jearl Miles-clark,F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Debora -christopher),F,United States,USA,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Rochelle Stevens,F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Gwendolyn -smith),F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Cheryl (-eason),F,United States,USA,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Dannette (-stone),F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
Chandra -guice),F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's 400 metres,Silver
Allyson Felix,F,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Silver
Jane Batten,F,United States,USA,1996,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,Silver
Judith -clarke),F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,Silver
Lashinda Demus,F,United States,USA,2012,London,Athletics,Athletics Women's 400 metres Hurdles,Silver
Sandra (miller-),F,United States,USA,1992,Barcelona,Athletics,Athletics Women's 400 metres Hurdles,Silver
Sheena Johnson-tosta,F,United States,USA,2008,Beijing,Athletics,Athletics Women's 400 metres Hurdles,Silver
Evelyne -butler),F,United States,USA,1932,Los Angeles,Athletics,Athletics Women's 80 metres Hurdles,Silver
Kimberly Gallagher,F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's 800 metres,Silver
Lillian (drossin-),F,United States,USA,1928,Amsterdam,Athletics,Athletics Women's Discus Throw,Silver
Leslie Deniz,F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's Discus Throw,Silver
Ruth Osburn,F,United States,USA,1932,Los Angeles,Athletics,Athletics Women's Discus Throw,Silver
Hyleas Fountain,F,United States,USA,2008,Beijing,Athletics,Athletics Women's Heptathlon,Silver
Jacqueline Joyner-kersee,F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's Heptathlon,Silver
Brigetta Barrett,F,United States,USA,2012,London,Athletics,Athletics Women's High Jump,Silver
Mildred -zaharias),F,United States,USA,1932,Los Angeles,Athletics,Athletics Women's High Jump,Silver
Kathy (-ray),F,United States,USA,1976,Montreal,Athletics,Athletics Women's Long Jump,Silver
Brittney Reese,F,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's Long Jump,Silver
Willye White,F,United States,USA,1956,Melbourne,Athletics,Athletics Women's Long Jump,Silver
Sandi Morris,F,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Silver
Jennifer Stuczynski-suhr,F,United States,USA,2008,Beijing,Athletics,Athletics Women's Pole Vault,Silver
Nick Allen,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Eddy Alvarez,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Tyler Austin,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Shane Baz,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Anthony Carter,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Triston Casas,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Brandon Dickson,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Tim Federowicz,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Eric Filia,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Todd Frazier,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Anthony Gose,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Edwin Jackson,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Scott Kazmir,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Patrick Kivlehan,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Mark Kolozsvary,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Jack Lopez,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Nick Martinez,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
McGOUGH Scott,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
David Robertson,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Joe Ryan,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Ryder Ryan,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Bubba Starling,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Jamie Westbrook,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Simeon Woods,M,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
Michael Bantom,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
James Brewer,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Tommy Burleson,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Paul Collins,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Kenneth Davis,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
James Forbes,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Thomas Henderson,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Robert Jones,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Dwight Jones,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Kevin Joyce,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Charles Mcmillen,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
William Ratleff,M,United States,USA,1972,Munich,Basketball,Basketball Men's Basketball,Silver
Cynthia Brogdon,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Nancy Dunkle,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Lusia (-stewart),F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Patricia (-summitt),F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Charlotte Lewis,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Nancy (-cline-),F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Gail Marquis,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Ann (-drysdale),F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Mary O'connor,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Patricia Roberts,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Susan Rojcewicz,F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Juliene (brazinski-),F,United States,USA,1976,Montreal,Basketball,Basketball Women's Basketball,Silver
Michael Dodd,M,United States,USA,1996,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
Michael Whitmarsh,M,United States,USA,1996,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
Jennifer Kessy,F,United States,USA,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
April Ross,F,United States,USA,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
John Daley,M,United States,USA,1928,Amsterdam,Boxing,Boxing Men's Bantamweight,Silver
George Finnegan,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Bantamweight,Silver
Charles Mooney,M,United States,USA,1976,Montreal,Boxing,Boxing Men's Bantamweight,Silver
Shakur Stevenson,M,United States,USA,2016,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Silver
Salvatore Tripoli,M,United States,USA,1924,Paris,Boxing,Boxing Men's Bantamweight,Silver
George Wilson,M,United States,USA,1936,Berlin,Boxing,Boxing Men's Bantamweight,Silver
Frank Haller,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Featherweight,Silver
Ricardo Jurez,M,United States,USA,2000,Sydney,Boxing,Boxing Men's Featherweight,Silver
Albert Robinson,M,United States,USA,1968,Mexico City,Boxing,Boxing Men's Featherweight,Silver
Joseph Salas,M,United States,USA,1924,Paris,Boxing,Boxing Men's Featherweight,Silver
Miles Burke,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Flyweight,Silver
Charles Mayer,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Heavyweight,Silver
Michael Carbajal,M,United States,USA,1988,Seoul,Boxing,Boxing Men's Light-Flyweight,Silver
Roy Jr.,M,United States,USA,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,Silver
Jos Torres,M,United States,USA,1956,Melbourne,Boxing,Boxing Men's Light-Middleweight,Silver
Ricardo Jr.,M,United States,USA,2000,Sydney,Boxing,Boxing Men's Light-Welterweight,Silver
Stephen Halaiko,M,United States,USA,1928,Amsterdam,Boxing,Boxing Men's Lightweight,Silver
William Horn,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Lightweight,Silver
Christopher Byrd,M,United States,USA,1992,Barcelona,Boxing,Boxing Men's Middleweight,Silver
Virgil Hill,M,United States,USA,1984,Los Angeles,Boxing,Boxing Men's Middleweight,Silver
Benjamin Spradley,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Middleweight,Silver
Riddick Bowe,M,United States,USA,1988,Seoul,Boxing,Boxing Men's Super-Heavyweight,Silver
Horace Herring,M,United States,USA,1948,London,Boxing,Boxing Men's Welterweight,Silver
Henry Spanjer,M,United States,USA,1904,St. Louis,Boxing,Boxing Men's Welterweight,Silver
Stephen Lysak,M,United States,USA,1948,London,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
Stephen Macknowski,M,United States,USA,1948,London,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
Frank Havens,M,United States,USA,1948,London,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Silver
Francine Fox,F,United States,USA,1964,Tokyo,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
Glorianne Perrier,F,United States,USA,1964,Tokyo,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
Dana (chladkov-),F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
Rebecca Giddens,F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
Burton Downing,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1 mile,Silver
Erin Hartwell,M,United States,USA,1996,Atlanta,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
Edwin Billington,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,Silver
Burton Downing,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/3 mile,Silver
Burton Downing,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,Silver
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 2 mile,Silver
Arthur Andrews,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,Silver
George Wiley,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,Silver
Michael Day,M,United States,USA,2008,Beijing,Cycling,Cycling Men's BMX,Silver
Robert Julich,M,United States,USA,2004,Athina,Cycling,Cycling Men's Individual Time Trial,Silver
Martin Nothstein,M,United States,USA,1996,Atlanta,Cycling,Cycling Men's Sprint,Silver
Nelson Vails,M,United States,USA,1984,Los Angeles,Cycling,Cycling Men's Sprint,Silver
Brent Emery,M,United States,USA,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
David Grylls,M,United States,USA,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
Stephen Hegg,M,United States,USA,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
Ralph Mcdonough,M,United States,USA,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
Leonard Nitz,M,United States,USA,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
Alise Post,F,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Women's BMX,Silver
Deirdre Demet-barry,F,United States,USA,2004,Athina,Cycling,Cycling Women's Individual Time Trial,Silver
Mari (-paulsen),F,United States,USA,2000,Sydney,Cycling,Cycling Women's Individual Time Trial,Silver
Sarah (-sparks),F,United States,USA,2012,London,Cycling,Cycling Women's Omnium,Silver
Sarah (-sparks),F,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Women's Omnium,Silver
Rebecca (-whitehead-),F,United States,USA,1984,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",Silver
Dorothy (cowden-),F,United States,USA,2012,London,Cycling,Cycling Women's Team Pursuit,Silver
Kelly Catlin,F,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
Chlo (-owen),F,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
Sarah (-sparks),F,United States,USA,2012,London,Cycling,Cycling Women's Team Pursuit,Silver
Sarah (-sparks),F,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
Jennie (-madden),F,United States,USA,2012,London,Cycling,Cycling Women's Team Pursuit,Silver
Lauren (franges-),F,United States,USA,2012,London,Cycling,Cycling Women's Team Pursuit,Silver
Jennifer Valente,F,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
Scott Donie,M,United States,USA,1992,Barcelona,Diving,Diving Men's Platform,Silver
David Fall,M,United States,USA,1924,Paris,Diving,Diving Men's Platform,Silver
Michael Galitzen,M,United States,USA,1932,Los Angeles,Diving,Diving Men's Platform,Silver
Bruce Harlan,M,United States,USA,1948,London,Diving,Diving Men's Platform,Silver
