Country Code,Gender,Event,bronze,silver,gold,total athletes,prob_bronze,prob_silver,prob_gold,raw medals
COK,M,CSP,0,0,0,2,0.0,0.0,0.0,0
ISR,M,TEN,0,0,0,13,0.0,0.0,0.0,0
SVK,F,TTE,0,0,0,6,0.0,0.0,0.0,0
CHN,M,JUD,1,0,0,36,0.027777777777777776,0.0,0.0,1
ITA,M,TOW,0,0,0,8,0.0,0.0,0.0,0
GER,M,SWM,20,13,8,416,0.04807692307692308,0.03125,0.019230769230769232,41
USA,M,SWM,0,0,0,4,0.0,0.0,0.0,0
SWE,F,BDM,0,0,0,13,0.0,0.0,0.0,0
EST,M,ROW,0,0,0,40,0.0,0.0,0.0,0
PUR,M,SHO,0,0,0,59,0.0,0.0,0.0,0
BOT,M,BOX,0,0,0,11,0.0,0.0,0.0,0
SWE,F,EJP,0,0,1,2,0.0,0.0,0.5,1
GBR,F,DIV,2,1,0,99,0.020202020202020204,0.010101010101010102,0.0,3
AUS,F,CSL,3,3,0,65,0.046153846153846156,0.046153846153846156,0.0,6
HUN,M,MTB,0,0,0,1,0.0,0.0,0.0,0
GRE,M,ROW,0,0,0,17,0.0,0.0,0.0,0
AUT,M,VBV,0,0,0,6,0.0,0.0,0.0,0
EST,M,CSL,0,0,0,6,0.0,0.0,0.0,0
BAH,M,SAL,0,0,2,2,0.0,0.0,1.0,2
DEN,M,SAL,5,3,8,127,0.03937007874015748,0.023622047244094488,0.06299212598425197,16
FRA,M,TRI,1,0,0,21,0.047619047619047616,0.0,0.0,1
KAZ,F,WRF,4,0,0,14,0.2857142857142857,0.0,0.0,4
UAE,M,ATH,0,0,0,22,0.0,0.0,0.0,0
SVK,F,CTR,0,0,0,8,0.0,0.0,0.0,0
GER,F,FBL,30,0,13,83,0.3614457831325301,0.0,0.1566265060240964,43
TCH,M,BOX,1,1,3,51,0.0196078431372549,0.0196078431372549,0.058823529411764705,5
USA,M,CLB,0,1,0,2,0.0,0.5,0.0,1
MLT,M,ARC,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
FRG,F,ROW,4,0,0,45,0.08888888888888889,0.0,0.0,4
NOR,M,ROW,5,0,0,10,0.5,0.0,0.0,5
FRA,M,TTE,0,0,0,6,0.0,0.0,0.0,0
ALG,F,JUD,0,0,0,17,0.0,0.0,0.0,0
SUI,M,SAL,0,0,0,2,0.0,0.0,0.0,0
UZB,F,GAR,0,0,0,24,0.0,0.0,0.0,0
SWZ,F,ATH,0,0,0,5,0.0,0.0,0.0,0
KEN,M,ARC,0,0,0,2,0.0,0.0,0.0,0
SLO,M,BKB,0,0,0,12,0.0,0.0,0.0,0
TUN,F,TTE,0,0,0,12,0.0,0.0,0.0,0
NED,M,SAL,0,0,0,5,0.0,0.0,0.0,0
CIV,F,ATH,0,0,0,3,0.0,0.0,0.0,0
ROU,F,BOX,0,0,0,2,0.0,0.0,0.0,0
IRL,M,ARC,0,0,0,7,0.0,0.0,0.0,0
SUI,M,TEN,0,0,0,2,0.0,0.0,0.0,0
GBR,M,SHO,0,0,6,6,0.0,0.0,1.0,6
UZB,F,TKW,0,0,0,7,0.0,0.0,0.0,0
SVK,M,SAL,0,0,0,7,0.0,0.0,0.0,0
GBR,M,HOC,11,0,0,11,1.0,0.0,0.0,11
POR,M,SAL,0,2,0,2,0.0,1.0,0.0,2
SLE,M,JUD,0,0,0,1,0.0,0.0,0.0,0
MGL,F,JUD,1,0,0,33,0.030303030303030304,0.0,0.0,1
GRE,F,ARC,0,0,0,12,0.0,0.0,0.0,0
USA,F,SWA,9,1,14,64,0.140625,0.015625,0.21875,24
NZL,F,TTE,0,0,0,9,0.0,0.0,0.0,0
UKR,M,GTR,0,0,1,5,0.0,0.0,0.2,1
PHI,M,TKW,0,0,0,6,0.0,0.0,0.0,0
NOR,M,SAL,2,5,0,88,0.022727272727272728,0.056818181818181816,0.0,7
SWE,F,TEN,0,0,0,4,0.0,0.0,0.0,0
AHO,M,FEN,0,0,0,2,0.0,0.0,0.0,0
GBR,F,MTB,0,0,0,1,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,5,0.0,0.0,0.0,0
CHI,F,EVE,0,0,0,1,0.0,0.0,0.0,0
BRA,F,JUD,2,0,0,53,0.03773584905660377,0.0,0.0,2
MLI,F,SWM,0,0,0,5,0.0,0.0,0.0,0
DOM,M,ROW,0,0,0,1,0.0,0.0,0.0,0
JPN,F,ROW,0,0,0,17,0.0,0.0,0.0,0
LAO,M,BOX,0,0,0,9,0.0,0.0,0.0,0
URU,M,SHO,0,0,0,6,0.0,0.0,0.0,0
RSA,F,GRY,0,0,0,2,0.0,0.0,0.0,0
GBR,F,TEN,2,1,0,8,0.25,0.125,0.0,3
AUS,M,SAL,3,0,0,6,0.5,0.0,0.0,3
KOR,M,ROW,0,0,0,36,0.0,0.0,0.0,0
CZE,M,CLB,0,0,0,1,0.0,0.0,0.0,0
MEX,F,SWM,1,0,0,157,0.006369426751592357,0.0,0.0,1
KOR,M,CSL,0,0,0,40,0.0,0.0,0.0,0
LUX,F,JUD,0,0,0,2,0.0,0.0,0.0,0
ROU,M,FBL,0,0,0,62,0.0,0.0,0.0,0
HUN,F,SWM,2,2,4,289,0.006920415224913495,0.006920415224913495,0.01384083044982699,8
DEN,F,FBL,0,0,0,15,0.0,0.0,0.0,0
IRL,M,TEN,0,0,0,1,0.0,0.0,0.0,0
ITA,M,GTR,0,0,0,3,0.0,0.0,0.0,0
BRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
RUS,M,BOX,29,19,19,162,0.17901234567901234,0.11728395061728394,0.11728395061728394,67
POL,F,SKB,0,0,0,1,0.0,0.0,0.0,0
SWE,M,TTE,0,0,0,8,0.0,0.0,0.0,0
CHI,F,CRD,0,0,0,1,0.0,0.0,0.0,0
GRE,M,GLF,0,0,0,1,0.0,0.0,0.0,0
AUS,F,SAL,0,4,4,45,0.0,0.08888888888888889,0.08888888888888889,8
PLW,M,WLF,0,0,0,1,0.0,0.0,0.0,0
CPV,M,BOX,0,0,0,3,0.0,0.0,0.0,0
ECU,F,GLF,0,0,0,1,0.0,0.0,0.0,0
RSA,F,FEN,0,0,0,15,0.0,0.0,0.0,0
CAN,M,IHO,0,0,8,8,0.0,0.0,1.0,8
PHI,M,BKB,0,0,0,79,0.0,0.0,0.0,0
CHN,F,FBL,0,15,0,96,0.0,0.15625,0.0,15
NZL,M,SAL,0,0,0,3,0.0,0.0,0.0,0
FRA,F,EJP,0,0,0,2,0.0,0.0,0.0,0
GRE,M,TOW,0,0,0,5,0.0,0.0,0.0,0
MEX,F,DIV,3,1,0,73,0.0410958904109589,0.0136986301369863,0.0,4
ITA,F,BK3,0,0,0,4,0.0,0.0,0.0,0
CUB,M,ATH,11,8,2,256,0.04296875,0.03125,0.0078125,21
FRA,F,BDM,0,0,0,15,0.0,0.0,0.0,0
NZL,F,CTR,0,1,0,70,0.0,0.014285714285714285,0.0,1
VIE,F,JUD,0,0,0,4,0.0,0.0,0.0,0
MAR,M,TRI,0,0,0,1,0.0,0.0,0.0,0
HUN,F,DIV,0,0,0,20,0.0,0.0,0.0,0
YEM,M,ATH,0,0,0,12,0.0,0.0,0.0,0
TUN,F,SHO,0,0,0,6,0.0,0.0,0.0,0
GBR,M,WPO,0,0,14,87,0.0,0.0,0.16091954022988506,14
NOR,M,TEN,0,0,0,2,0.0,0.0,0.0,0
RSA,M,RU7,13,0,0,26,0.5,0.0,0.0,13
BRA,M,EJP,0,0,0,8,0.0,0.0,0.0,0
GUM,M,WLF,0,0,0,3,0.0,0.0,0.0,0
CAN,F,SBL,13,0,0,75,0.17333333333333334,0.0,0.0,13
POL,M,GLF,0,0,0,1,0.0,0.0,0.0,0
GRE,F,CSL,0,0,0,3,0.0,0.0,0.0,0
GUI,M,ATH,0,0,0,22,0.0,0.0,0.0,0
MYA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
MEX,M,HOC,0,0,0,34,0.0,0.0,0.0,0
NZL,F,BMX,0,0,0,1,0.0,0.0,0.0,0
MLT,F,SWM,0,0,0,10,0.0,0.0,0.0,0
BER,M,EVE,0,0,0,3,0.0,0.0,0.0,0
POL,F,ART,0,1,0,28,0.0,0.03571428571428571,0.0,1
FRA,M,SAL,0,0,1,1,0.0,0.0,1.0,1
PAR,M,SWM,0,0,0,17,0.0,0.0,0.0,0
YUG,M,BOX,3,2,2,45,0.06666666666666667,0.044444444444444446,0.044444444444444446,7
INA,F,DIV,0,0,0,3,0.0,0.0,0.0,0
EST,F,TRI,0,0,0,2,0.0,0.0,0.0,0
ARG,M,ATH,0,2,2,187,0.0,0.0106951871657754,0.0106951871657754,4
SLO,M,HBL,0,0,0,47,0.0,0.0,0.0,0
TCH,M,TEN,0,0,0,2,0.0,0.0,0.0,0
BIZ,M,SHO,0,0,0,6,0.0,0.0,0.0,0
EST,M,TRI,0,0,0,2,0.0,0.0,0.0,0
SVK,F,SHO,0,1,1,15,0.0,0.06666666666666667,0.06666666666666667,2
NEP,M,JUD,0,0,0,2,0.0,0.0,0.0,0
NOR,M,SHO,7,18,14,391,0.017902813299232736,0.04603580562659847,0.03580562659846547,39
ANZ,M,RUG,0,0,15,15,0.0,0.0,1.0,15
KGZ,F,SHO,0,0,0,1,0.0,0.0,0.0,0
MDA,F,ARC,0,0,0,5,0.0,0.0,0.0,0
FRA,M,ROW,23,29,9,403,0.05707196029776675,0.07196029776674938,0.022332506203473945,61
FRA,M,CSL,18,5,5,219,0.0821917808219178,0.0228310502283105,0.0228310502283105,28
GER,F,SWA,0,0,0,4,0.0,0.0,0.0,0
BEL,M,VVO,0,0,0,12,0.0,0.0,0.0,0
SVK,M,SHO,1,0,0,41,0.024390243902439025,0.0,0.0,1
MRI,M,SWM,0,0,0,13,0.0,0.0,0.0,0
PAN,F,BOX,0,0,0,2,0.0,0.0,0.0,0
CAN,M,EJP,0,0,0,1,0.0,0.0,0.0,0
URU,M,SAL,0,0,0,24,0.0,0.0,0.0,0
MAW,M,BOX,0,0,0,16,0.0,0.0,0.0,0
BOT,F,SWM,0,0,0,2,0.0,0.0,0.0,0
INA,F,SWM,0,0,0,6,0.0,0.0,0.0,0
GDR,F,SAL,0,0,0,2,0.0,0.0,0.0,0
SUI,M,DIV,0,0,0,14,0.0,0.0,0.0,0
CHI,M,DIV,0,0,0,3,0.0,0.0,0.0,0
CHI,M,WLF,0,0,0,4,0.0,0.0,0.0,0
MDA,M,WRF,1,0,0,17,0.058823529411764705,0.0,0.0,1
SRB,M,TEN,0,0,0,2,0.0,0.0,0.0,0
SUI,M,WLF,2,1,0,40,0.05,0.025,0.0,3
URS,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AUS,M,CRD,1,0,0,5,0.2,0.0,0.0,1
AUS,F,VBV,0,2,0,4,0.0,0.5,0.0,2
ZAM,M,ATH,0,0,0,58,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
POL,M,ATH,4,8,6,573,0.006980802792321117,0.013961605584642234,0.010471204188481676,18
EUN,F,ATH,1,12,9,59,0.01694915254237288,0.2033898305084746,0.15254237288135594,22
BAH,M,SWM,0,0,0,34,0.0,0.0,0.0,0
BEL,M,SAL,0,2,1,33,0.0,0.06060606060606061,0.030303030303030304,3
ROU,M,EVE,2,1,0,54,0.037037037037037035,0.018518518518518517,0.0,3
IRL,M,GAR,0,0,0,15,0.0,0.0,0.0,0
SOL,M,ARC,0,0,0,1,0.0,0.0,0.0,0
UAE,F,ATH,0,0,0,2,0.0,0.0,0.0,0
MON,M,FEN,0,0,0,7,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ESA,F,ATH,0,0,0,13,0.0,0.0,0.0,0
NED,F,SBL,0,0,0,30,0.0,0.0,0.0,0
CAN,M,ROW,8,9,0,27,0.2962962962962963,0.3333333333333333,0.0,17
IND,M,TTE,0,0,0,20,0.0,0.0,0.0,0
UKR,F,OWS,0,0,0,1,0.0,0.0,0.0,0
FIN,F,DIV,0,0,0,5,0.0,0.0,0.0,0
EST,F,ARC,0,0,0,3,0.0,0.0,0.0,0
ITA,F,OWS,0,0,0,1,0.0,0.0,0.0,0
GDR,M,ATH,9,18,10,184,0.04891304347826087,0.09782608695652174,0.05434782608695652,37
USA,M,GAR,0,0,0,6,0.0,0.0,0.0,0
YUG,M,WRF,1,3,3,79,0.012658227848101266,0.0379746835443038,0.0379746835443038,7
ISL,F,ATH,1,0,0,19,0.05263157894736842,0.0,0.0,1
AUT,F,WLF,0,0,0,1,0.0,0.0,0.0,0
COK,M,SAL,0,0,0,1,0.0,0.0,0.0,0
JPN,F,KTE,0,1,0,4,0.0,0.25,0.0,1
ARG,M,GLF,0,0,0,2,0.0,0.0,0.0,0
AZE,M,ATH,0,0,0,17,0.0,0.0,0.0,0
SLO,F,SWM,0,0,0,59,0.0,0.0,0.0,0
ARG,F,GAR,0,0,0,38,0.0,0.0,0.0,0
RSA,M,HOC,0,0,0,83,0.0,0.0,0.0,0
HUN,M,TEN,0,0,0,2,0.0,0.0,0.0,0
TPE,F,WLF,3,2,1,17,0.17647058823529413,0.11764705882352941,0.058823529411764705,6
TCH,F,ART,0,0,0,4,0.0,0.0,0.0,0
FIN,F,SWM,0,0,0,96,0.0,0.0,0.0,0
LIB,F,JUD,0,0,0,1,0.0,0.0,0.0,0
NRU,M,JUD,0,0,0,2,0.0,0.0,0.0,0
NED,M,EVE,0,1,0,1,0.0,1.0,0.0,1
KOR,M,DIV,0,0,0,24,0.0,0.0,0.0,0
PHI,F,GLF,0,0,0,2,0.0,0.0,0.0,0
CRO,M,GAR,0,2,0,13,0.0,0.15384615384615385,0.0,2
COD,M,SWM,0,0,0,1,0.0,0.0,0.0,0
AUS,F,TEN,0,0,0,8,0.0,0.0,0.0,0
KOR,M,WLF,2,1,1,103,0.019417475728155338,0.009708737864077669,0.009708737864077669,4
SKN,F,ATH,0,0,0,18,0.0,0.0,0.0,0
JPN,M,TTE,1,1,0,37,0.02702702702702703,0.02702702702702703,0.0,2
GBR,F,HBL,0,0,0,14,0.0,0.0,0.0,0
KOR,F,BOX,0,0,0,2,0.0,0.0,0.0,0
DOM,M,WLF,0,1,0,16,0.0,0.0625,0.0,1
JPN,M,FEN,0,2,3,134,0.0,0.014925373134328358,0.022388059701492536,5
DOM,M,DIV,0,0,0,6,0.0,0.0,0.0,0
GBR,M,TRI,1,1,1,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,3
BAR,M,SWM,0,0,0,33,0.0,0.0,0.0,0
GRE,F,TEN,0,1,0,1,0.0,1.0,0.0,1
MDA,M,BOX,2,0,0,8,0.25,0.0,0.0,2
NAM,F,SHO,0,0,0,3,0.0,0.0,0.0,0
HON,M,SWM,0,0,0,41,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
RUS,F,TKW,1,2,0,6,0.16666666666666666,0.3333333333333333,0.0,3
LUX,F,TEN,0,0,0,6,0.0,0.0,0.0,0
HUN,M,ROW,0,0,0,9,0.0,0.0,0.0,0
HKG,F,SAL,0,0,0,2,0.0,0.0,0.0,0
FRA,M,DIV,0,0,0,48,0.0,0.0,0.0,0
COK,F,ATH,0,0,0,6,0.0,0.0,0.0,0
FRA,M,WLF,2,3,5,125,0.016,0.024,0.04,10
BRA,F,RU7,0,0,0,26,0.0,0.0,0.0,0
FRA,F,BKB,10,11,0,48,0.20833333333333334,0.22916666666666666,0.0,21
BAH,M,CTR,0,0,0,2,0.0,0.0,0.0,0
GRE,F,TRI,0,0,0,1,0.0,0.0,0.0,0
BRA,F,TEN,2,0,0,15,0.13333333333333333,0.0,0.0,2
CAN,M,JUD,3,1,0,56,0.05357142857142857,0.017857142857142856,0.0,4
COL,M,TEN,0,0,0,9,0.0,0.0,0.0,0
CHI,M,ROW,0,0,0,28,0.0,0.0,0.0,0
IRL,F,ART,1,0,0,14,0.07142857142857142,0.0,0.0,1
SUI,M,ROW,18,26,16,253,0.07114624505928854,0.10276679841897234,0.06324110671936758,60
USA,M,ROW,0,0,2,2,0.0,0.0,1.0,2
BAH,M,SAL,0,0,0,2,0.0,0.0,0.0,0
CHI,M,CSL,0,0,0,2,0.0,0.0,0.0,0
UGA,F,ATH,0,0,0,41,0.0,0.0,0.0,0
FRA,M,SAL,0,9,0,9,0.0,1.0,0.0,9
SUI,M,CSL,0,0,0,68,0.0,0.0,0.0,0
FRG,M,HOC,0,20,10,84,0.0,0.23809523809523808,0.11904761904761904,30
NOR,F,DIV,0,0,0,11,0.0,0.0,0.0,0
HKG,F,ATH,0,0,0,12,0.0,0.0,0.0,0
MGL,M,ATH,0,0,0,13,0.0,0.0,0.0,0
PRK,F,TTE,0,0,0,4,0.0,0.0,0.0,0
YUG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
YUG,F,SHO,1,0,1,11,0.09090909090909091,0.0,0.09090909090909091,2
FRA,M,WPO,0,0,0,7,0.0,0.0,0.0,0
URS,M,WRF,36,32,78,275,0.13090909090909092,0.11636363636363636,0.28363636363636363,146
NGR,F,TTE,0,0,0,27,0.0,0.0,0.0,0
BEL,M,SHO,3,11,0,201,0.014925373134328358,0.05472636815920398,0.0,14
CIV,M,FBL,0,0,0,16,0.0,0.0,0.0,0
GRE,M,ATH,11,3,2,536,0.020522388059701493,0.005597014925373134,0.0037313432835820895,16
GUM,M,CSL,0,0,0,2,0.0,0.0,0.0,0
AUT,M,EVE,0,0,0,2,0.0,0.0,0.0,0
NIG,M,BOX,0,0,0,13,0.0,0.0,0.0,0
PNG,F,ATH,0,0,0,17,0.0,0.0,0.0,0
NGR,M,TTE,0,0,0,6,0.0,0.0,0.0,0
URU,M,SAL,0,0,0,2,0.0,0.0,0.0,0
BAR,M,CTR,0,0,0,24,0.0,0.0,0.0,0
EOR,F,SHO,0,0,0,1,0.0,0.0,0.0,0
COD,M,CTR,0,0,0,18,0.0,0.0,0.0,0
BRA,M,JUD,6,3,2,91,0.06593406593406594,0.03296703296703297,0.02197802197802198,11
URS,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NOR,F,SWM,1,0,0,36,0.027777777777777776,0.0,0.0,1
KGZ,M,TKW,0,0,0,2,0.0,0.0,0.0,0
SGP,F,SAL,0,0,0,15,0.0,0.0,0.0,0
RSA,M,CLB,0,0,0,1,0.0,0.0,0.0,0
RSA,F,MTB,0,0,0,1,0.0,0.0,0.0,0
BER,M,SAL,0,0,0,40,0.0,0.0,0.0,0
GBR,F,VVO,0,0,0,12,0.0,0.0,0.0,0
FRA,M,EVE,1,1,0,15,0.06666666666666667,0.06666666666666667,0.0,2
GER,M,FEN,18,2,14,314,0.05732484076433121,0.006369426751592357,0.044585987261146494,34
CAN,M,DIV,0,0,0,79,0.0,0.0,0.0,0
CAN,M,WLF,0,1,0,51,0.0,0.0196078431372549,0.0,1
EGY,F,ATH,0,0,0,2,0.0,0.0,0.0,0
SEN,M,TTE,0,0,0,2,0.0,0.0,0.0,0
GBR,F,GRY,0,0,0,13,0.0,0.0,0.0,0
CHI,M,EJP,0,0,0,1,0.0,0.0,0.0,0
SUI,M,EJP,0,0,0,8,0.0,0.0,0.0,0
MTN,M,WRF,0,0,0,7,0.0,0.0,0.0,0
SEN,M,FEN,0,0,0,4,0.0,0.0,0.0,0
RHO,F,DIV,0,0,0,1,0.0,0.0,0.0,0
PHI,F,DIV,0,0,0,2,0.0,0.0,0.0,0
FRA,M,JUD,15,1,6,98,0.15306122448979592,0.01020408163265306,0.061224489795918366,22
COL,M,GLF,0,0,0,1,0.0,0.0,0.0,0
GER,M,TTE,1,5,0,38,0.02631578947368421,0.13157894736842105,0.0,6
RSA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AND,F,CSL,0,0,0,3,0.0,0.0,0.0,0
KUW,M,TTE,0,0,0,3,0.0,0.0,0.0,0
GAB,M,SWM,0,0,0,2,0.0,0.0,0.0,0
GER,F,EVE,0,0,1,1,0.0,0.0,1.0,1
VAN,M,ARC,0,0,0,1,0.0,0.0,0.0,0
KUW,M,FEN,0,0,0,57,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
IRL,F,ATH,0,0,0,104,0.0,0.0,0.0,0
TUR,M,WRF,12,12,17,267,0.0449438202247191,0.0449438202247191,0.06367041198501873,41
ESP,M,CTR,5,1,1,198,0.025252525252525252,0.005050505050505051,0.005050505050505051,7
KAZ,F,MPN,0,0,0,6,0.0,0.0,0.0,0
NAM,F,ROW,0,0,0,1,0.0,0.0,0.0,0
CRO,F,TEN,0,0,0,14,0.0,0.0,0.0,0
ESP,M,ART,0,0,0,3,0.0,0.0,0.0,0
ROU,M,VVO,8,0,0,32,0.25,0.0,0.0,8
BRA,F,WPO,0,0,0,13,0.0,0.0,0.0,0
IRI,F,FEN,0,0,0,7,0.0,0.0,0.0,0
AUS,M,SAL,0,0,0,3,0.0,0.0,0.0,0
PLE,M,ATH,0,0,0,6,0.0,0.0,0.0,0
HON,F,FEN,0,0,0,1,0.0,0.0,0.0,0
ROC,F,CSP,0,0,0,14,0.0,0.0,0.0,0
PHI,F,SWM,0,0,0,42,0.0,0.0,0.0,0
BRA,M,WLF,0,0,0,21,0.0,0.0,0.0,0
FIN,F,GLF,0,0,0,4,0.0,0.0,0.0,0
PER,F,ATH,0,0,0,27,0.0,0.0,0.0,0
SUI,F,TKW,0,0,0,1,0.0,0.0,0.0,0
BRA,M,DIV,0,0,0,31,0.0,0.0,0.0,0
CIV,F,ATH,0,0,0,29,0.0,0.0,0.0,0
SWE,F,BOX,0,0,0,3,0.0,0.0,0.0,0
MAS,M,WRF,0,0,0,2,0.0,0.0,0.0,0
ISR,F,BDM,0,0,0,1,0.0,0.0,0.0,0
PUR,F,TTE,0,0,0,3,0.0,0.0,0.0,0
BOL,F,ATH,0,0,0,17,0.0,0.0,0.0,0
CHN,M,TRI,0,0,0,3,0.0,0.0,0.0,0
ISR,F,EJP,0,0,0,3,0.0,0.0,0.0,0
VEN,M,CTR,0,0,0,86,0.0,0.0,0.0,0
NED,M,ART,2,1,1,193,0.010362694300518135,0.0051813471502590676,0.0051813471502590676,4
USA,F,VBV,0,0,2,4,0.0,0.0,0.5,2
URU,M,EVE,0,0,0,9,0.0,0.0,0.0,0
GBR,F,FEN,0,2,0,103,0.0,0.019417475728155338,0.0,2
NED,M,CTR,7,17,20,409,0.017114914425427872,0.04156479217603912,0.0488997555012225,44
SLO,F,GLF,0,0,0,1,0.0,0.0,0.0,0
VEN,M,ART,0,0,0,1,0.0,0.0,0.0,0
NOR,M,EVE,0,2,0,52,0.0,0.038461538461538464,0.0,2
NAM,M,WRF,0,0,0,2,0.0,0.0,0.0,0
SRB,F,ATH,0,0,0,21,0.0,0.0,0.0,0
ISV,F,ATH,0,0,0,25,0.0,0.0,0.0,0
KEN,F,SWM,0,0,0,5,0.0,0.0,0.0,0
RUS,F,VBV,0,0,0,2,0.0,0.0,0.0,0
CPV,F,TKW,0,0,0,1,0.0,0.0,0.0,0
MLI,M,FBL,0,0,0,16,0.0,0.0,0.0,0
ESP,F,TRI,0,0,0,16,0.0,0.0,0.0,0
SUI,M,IHO,0,0,0,8,0.0,0.0,0.0,0
TCH,M,BDM,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
BEL,M,FBL,0,0,14,58,0.0,0.0,0.2413793103448276,14
GBR,M,SAL,0,0,0,5,0.0,0.0,0.0,0
NOR,M,SAL,0,3,0,3,0.0,1.0,0.0,3
AUS,M,KTE,0,0,0,1,0.0,0.0,0.0,0
UKR,M,GAR,10,5,1,231,0.04329004329004329,0.021645021645021644,0.004329004329004329,16
GER,F,VBV,0,0,0,6,0.0,0.0,0.0,0
UAR,M,DIV,0,0,0,4,0.0,0.0,0.0,0
SSD,M,ATH,0,0,0,3,0.0,0.0,0.0,0
CHN,F,BDM,3,2,7,20,0.15,0.1,0.35,12
ARG,M,TEN,2,0,0,51,0.0392156862745098,0.0,0.0,2
GBR,M,FSK,1,0,0,2,0.5,0.0,0.0,1
UAR,M,WLF,0,0,0,7,0.0,0.0,0.0,0
CHN,F,TRI,0,0,0,9,0.0,0.0,0.0,0
TCH,F,ATH,1,1,2,63,0.015873015873015872,0.015873015873015872,0.031746031746031744,4
IRL,F,EDR,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NOR,F,GLF,0,0,0,3,0.0,0.0,0.0,0
HUN,F,TEN,0,0,0,2,0.0,0.0,0.0,0
USA,M,SRF,0,0,0,2,0.0,0.0,0.0,0
GBR,M,HOC,11,0,0,11,1.0,0.0,0.0,11
ESP,M,SWM,1,0,0,253,0.003952569169960474,0.0,0.0,1
DEN,M,MPN,0,0,0,24,0.0,0.0,0.0,0
POL,F,MPN,1,0,0,11,0.09090909090909091,0.0,0.0,1
VEN,M,SWM,0,0,0,114,0.0,0.0,0.0,0
DOM,M,JUD,0,0,0,22,0.0,0.0,0.0,0
NED,M,SWM,4,3,2,284,0.014084507042253521,0.01056338028169014,0.007042253521126761,9
DEN,F,TRI,0,0,0,3,0.0,0.0,0.0,0
FRA,F,WLF,0,0,0,8,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ITA,M,GAR,8,5,41,955,0.008376963350785341,0.005235602094240838,0.04293193717277487,54
NRU,M,WLF,0,0,0,9,0.0,0.0,0.0,0
POR,F,EJP,0,0,0,1,0.0,0.0,0.0,0
KOR,M,JUD,12,12,6,89,0.1348314606741573,0.1348314606741573,0.06741573033707865,30
POR,F,BDM,0,0,0,3,0.0,0.0,0.0,0
POL,F,ATH,7,9,12,356,0.019662921348314606,0.025280898876404494,0.033707865168539325,28
NZL,M,SAL,0,0,2,2,0.0,0.0,1.0,2
NAM,M,BOX,0,0,0,14,0.0,0.0,0.0,0
HUN,M,FEN,30,22,39,505,0.0594059405940594,0.04356435643564356,0.07722772277227723,91
GBR,F,FSK,1,0,0,2,0.5,0.0,0.0,1
CZE,F,TTE,0,0,0,10,0.0,0.0,0.0,0
ALG,M,HBL,0,0,0,59,0.0,0.0,0.0,0
BUL,F,SWM,1,1,0,50,0.02,0.02,0.0,2
POL,M,TEN,0,0,0,18,0.0,0.0,0.0,0
MEX,F,GLF,0,0,0,4,0.0,0.0,0.0,0
BLR,F,GRY,6,10,0,54,0.1111111111111111,0.18518518518518517,0.0,16
NZL,M,TRI,1,1,0,18,0.05555555555555555,0.05555555555555555,0.0,2
GUM,M,JUD,0,0,0,7,0.0,0.0,0.0,0
THA,M,ARC,0,0,0,6,0.0,0.0,0.0,0
HUN,M,TTE,0,0,0,12,0.0,0.0,0.0,0
ESP,F,ARC,0,0,0,11,0.0,0.0,0.0,0
EGY,M,KTE,0,0,0,2,0.0,0.0,0.0,0
USA,F,SAL,4,1,3,49,0.08163265306122448,0.02040816326530612,0.061224489795918366,8
URU,F,SHO,0,0,0,1,0.0,0.0,0.0,0
USA,M,TEN,0,0,0,2,0.0,0.0,0.0,0
SWE,M,EVE,0,0,0,1,0.0,0.0,0.0,0
CYP,F,SAL,0,0,0,4,0.0,0.0,0.0,0
ZIM,M,HOC,0,0,0,15,0.0,0.0,0.0,0
GRE,F,FBL,0,0,0,18,0.0,0.0,0.0,0
BRA,M,CSL,1,2,0,45,0.022222222222222223,0.044444444444444446,0.0,3
BRA,M,ROW,0,0,0,129,0.0,0.0,0.0,0
FRG,F,CTR,1,1,0,7,0.14285714285714285,0.14285714285714285,0.0,2
FRA,M,FBL,0,0,0,11,0.0,0.0,0.0,0
