Country Code,Gender,Event,bronze,silver,gold,total athletes,prob_bronze,prob_silver,prob_gold,raw medals
GER,M,SWM,13,16,0,416,0.03125,0.038461538461538464,0.0,29
USA,M,SWM,0,0,0,4,0.0,0.0,0.0,0
SWE,F,BDM,0,0,0,13,0.0,0.0,0.0,0
EST,M,ROW,4,3,0,40,0.1,0.075,0.0,7
PUR,M,SHO,0,0,0,59,0.0,0.0,0.0,0
BOT,M,BOX,0,0,0,11,0.0,0.0,0.0,0
SWE,F,EJP,0,0,0,2,0.0,0.0,0.0,0
GBR,F,DIV,0,0,0,99,0.0,0.0,0.0,0
AUS,F,CSL,6,0,1,65,0.09230769230769231,0.0,0.015384615384615385,7
HUN,M,MTB,0,0,0,1,0.0,0.0,0.0,0
GRE,M,ROW,0,0,0,17,0.0,0.0,0.0,0
AUT,M,VBV,0,0,0,6,0.0,0.0,0.0,0
EST,M,CSL,0,0,0,6,0.0,0.0,0.0,0
BAH,M,SAL,0,0,0,2,0.0,0.0,0.0,0
DEN,M,SAL,3,3,12,127,0.023622047244094488,0.023622047244094488,0.09448818897637795,18
FRA,M,TRI,2,0,0,21,0.09523809523809523,0.0,0.0,2
KAZ,F,WRF,0,1,0,14,0.0,0.07142857142857142,0.0,1
UAE,M,ATH,0,0,0,22,0.0,0.0,0.0,0
SVK,F,CTR,0,0,0,8,0.0,0.0,0.0,0
GER,F,FBL,20,0,5,83,0.24096385542168675,0.0,0.060240963855421686,25
TCH,M,BOX,1,0,0,51,0.0196078431372549,0.0,0.0,1
USA,M,CLB,0,0,0,2,0.0,0.0,0.0,0
MLT,M,ARC,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
FRG,F,ROW,0,0,0,45,0.0,0.0,0.0,0
NOR,M,ROW,0,0,0,10,0.0,0.0,0.0,0
FRA,M,TTE,0,0,0,6,0.0,0.0,0.0,0
ALG,F,JUD,1,0,0,17,0.058823529411764705,0.0,0.0,1
SUI,M,SAL,0,0,0,2,0.0,0.0,0.0,0
UZB,F,GAR,0,0,0,24,0.0,0.0,0.0,0
SWZ,F,ATH,0,0,0,5,0.0,0.0,0.0,0
KEN,M,ARC,0,0,0,2,0.0,0.0,0.0,0
SLO,M,BKB,0,0,0,12,0.0,0.0,0.0,0
TUN,F,TTE,0,0,0,12,0.0,0.0,0.0,0
NED,M,SAL,0,0,0,5,0.0,0.0,0.0,0
CIV,F,ATH,0,0,0,3,0.0,0.0,0.0,0
ROU,F,BOX,0,0,0,2,0.0,0.0,0.0,0
IRL,M,ARC,0,0,0,7,0.0,0.0,0.0,0
SUI,M,TEN,0,0,0,2,0.0,0.0,0.0,0
GBR,M,SHO,0,0,0,6,0.0,0.0,0.0,0
UZB,F,TKW,0,0,0,7,0.0,0.0,0.0,0
SVK,M,SAL,0,0,0,7,0.0,0.0,0.0,0
GBR,M,HOC,0,0,0,11,0.0,0.0,0.0,0
POR,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SLE,M,JUD,0,0,0,1,0.0,0.0,0.0,0
MGL,F,JUD,0,1,0,33,0.0,0.030303030303030304,0.0,1
GRE,F,ARC,0,0,0,12,0.0,0.0,0.0,0
USA,F,SWA,2,2,2,64,0.03125,0.03125,0.03125,6
NZL,F,TTE,0,0,0,9,0.0,0.0,0.0,0
UKR,M,GTR,0,0,0,5,0.0,0.0,0.0,0
PHI,M,TKW,0,0,0,6,0.0,0.0,0.0,0
NOR,M,SAL,3,1,0,88,0.03409090909090909,0.011363636363636364,0.0,4
SWE,F,TEN,0,0,0,4,0.0,0.0,0.0,0
AHO,M,FEN,0,0,0,2,0.0,0.0,0.0,0
GBR,F,MTB,0,0,0,1,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,5,0.0,0.0,0.0,0
CHI,F,EVE,0,0,0,1,0.0,0.0,0.0,0
BRA,F,JUD,2,0,2,53,0.03773584905660377,0.0,0.03773584905660377,4
MLI,F,SWM,0,0,0,5,0.0,0.0,0.0,0
DOM,M,ROW,0,0,0,1,0.0,0.0,0.0,0
JPN,F,ROW,0,0,0,17,0.0,0.0,0.0,0
LAO,M,BOX,0,0,0,9,0.0,0.0,0.0,0
URU,M,SHO,0,0,0,6,0.0,0.0,0.0,0
RSA,F,GRY,0,0,0,2,0.0,0.0,0.0,0
GBR,F,TEN,0,0,0,8,0.0,0.0,0.0,0
AUS,M,SAL,0,0,0,6,0.0,0.0,0.0,0
KOR,M,ROW,0,0,0,36,0.0,0.0,0.0,0
CZE,M,CLB,0,0,0,1,0.0,0.0,0.0,0
MEX,F,SWM,0,0,0,157,0.0,0.0,0.0,0
KOR,M,CSL,0,0,0,40,0.0,0.0,0.0,0
LUX,F,JUD,0,0,0,2,0.0,0.0,0.0,0
ROU,M,FBL,0,0,0,62,0.0,0.0,0.0,0
HUN,F,SWM,4,5,14,289,0.01384083044982699,0.01730103806228374,0.04844290657439446,23
DEN,F,FBL,0,0,0,15,0.0,0.0,0.0,0
IRL,M,TEN,0,0,0,1,0.0,0.0,0.0,0
ITA,M,GTR,0,0,0,3,0.0,0.0,0.0,0
BRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
RUS,M,BOX,6,4,6,162,0.037037037037037035,0.024691358024691357,0.037037037037037035,16
POL,F,SKB,0,0,0,1,0.0,0.0,0.0,0
SWE,M,TTE,0,0,0,8,0.0,0.0,0.0,0
CHI,F,CRD,0,0,0,1,0.0,0.0,0.0,0
GRE,M,GLF,0,0,0,1,0.0,0.0,0.0,0
AUS,F,SAL,0,0,0,45,0.0,0.0,0.0,0
PLW,M,WLF,0,0,0,1,0.0,0.0,0.0,0
CPV,M,BOX,0,0,0,3,0.0,0.0,0.0,0
ECU,F,GLF,0,0,0,1,0.0,0.0,0.0,0
RSA,F,FEN,0,0,0,15,0.0,0.0,0.0,0
CAN,M,IHO,0,0,0,8,0.0,0.0,0.0,0
PHI,M,BKB,0,0,0,79,0.0,0.0,0.0,0
CHN,F,FBL,0,0,0,96,0.0,0.0,0.0,0
NZL,M,SAL,0,0,0,3,0.0,0.0,0.0,0
FRA,F,EJP,0,0,0,2,0.0,0.0,0.0,0
GRE,M,TOW,0,0,0,5,0.0,0.0,0.0,0
MEX,F,DIV,2,1,0,73,0.0273972602739726,0.0136986301369863,0.0,3
ITA,F,BK3,0,0,0,4,0.0,0.0,0.0,0
CUB,M,ATH,5,7,4,256,0.01953125,0.02734375,0.015625,16
FRA,F,BDM,0,0,0,15,0.0,0.0,0.0,0
NZL,F,CTR,0,1,1,70,0.0,0.014285714285714285,0.014285714285714285,2
VIE,F,JUD,0,0,0,4,0.0,0.0,0.0,0
MAR,M,TRI,0,0,0,1,0.0,0.0,0.0,0
HUN,F,DIV,0,0,0,20,0.0,0.0,0.0,0
YEM,M,ATH,0,0,0,12,0.0,0.0,0.0,0
TUN,F,SHO,0,0,0,6,0.0,0.0,0.0,0
GBR,M,WPO,0,0,7,87,0.0,0.0,0.08045977011494253,7
NOR,M,TEN,0,0,0,2,0.0,0.0,0.0,0
RSA,M,RU7,0,0,0,26,0.0,0.0,0.0,0
BRA,M,EJP,0,0,0,8,0.0,0.0,0.0,0
GUM,M,WLF,0,0,0,3,0.0,0.0,0.0,0
CAN,F,SBL,2,0,0,75,0.02666666666666667,0.0,0.0,2
POL,M,GLF,0,0,0,1,0.0,0.0,0.0,0
GRE,F,CSL,0,0,0,3,0.0,0.0,0.0,0
GUI,M,ATH,0,0,0,22,0.0,0.0,0.0,0
MYA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
MEX,M,HOC,0,0,0,34,0.0,0.0,0.0,0
NZL,F,BMX,0,0,0,1,0.0,0.0,0.0,0
MLT,F,SWM,0,0,0,10,0.0,0.0,0.0,0
BER,M,EVE,0,0,0,3,0.0,0.0,0.0,0
POL,F,ART,0,0,0,28,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
PAR,M,SWM,0,0,0,17,0.0,0.0,0.0,0
YUG,M,BOX,3,0,1,45,0.06666666666666667,0.0,0.022222222222222223,4
INA,F,DIV,0,0,0,3,0.0,0.0,0.0,0
EST,F,TRI,0,0,0,2,0.0,0.0,0.0,0
ARG,M,ATH,0,0,0,187,0.0,0.0,0.0,0
SLO,M,HBL,0,0,0,47,0.0,0.0,0.0,0
TCH,M,TEN,0,0,0,2,0.0,0.0,0.0,0
BIZ,M,SHO,0,0,0,6,0.0,0.0,0.0,0
EST,M,TRI,0,0,0,2,0.0,0.0,0.0,0
SVK,F,SHO,1,1,0,15,0.06666666666666667,0.06666666666666667,0.0,2
NEP,M,JUD,0,0,0,2,0.0,0.0,0.0,0
NOR,M,SHO,8,15,15,391,0.020460358056265986,0.03836317135549872,0.03836317135549872,38
ANZ,M,RUG,0,0,0,15,0.0,0.0,0.0,0
KGZ,F,SHO,0,0,0,1,0.0,0.0,0.0,0
MDA,F,ARC,0,0,0,5,0.0,0.0,0.0,0
FRA,M,ROW,12,8,8,403,0.02977667493796526,0.019851116625310174,0.019851116625310174,28
FRA,M,CSL,7,6,2,219,0.0319634703196347,0.0273972602739726,0.0091324200913242,15
GER,F,SWA,0,0,0,4,0.0,0.0,0.0,0
BEL,M,VVO,0,0,0,12,0.0,0.0,0.0,0
SVK,M,SHO,1,0,0,41,0.024390243902439025,0.0,0.0,1
MRI,M,SWM,0,0,0,13,0.0,0.0,0.0,0
PAN,F,BOX,0,0,0,2,0.0,0.0,0.0,0
CAN,M,EJP,0,0,0,1,0.0,0.0,0.0,0
URU,M,SAL,0,0,0,24,0.0,0.0,0.0,0
MAW,M,BOX,0,0,0,16,0.0,0.0,0.0,0
BOT,F,SWM,0,0,0,2,0.0,0.0,0.0,0
INA,F,SWM,0,0,0,6,0.0,0.0,0.0,0
GDR,F,SAL,0,0,0,2,0.0,0.0,0.0,0
SUI,M,DIV,0,0,0,14,0.0,0.0,0.0,0
CHI,M,DIV,0,0,0,3,0.0,0.0,0.0,0
CHI,M,WLF,0,0,0,4,0.0,0.0,0.0,0
MDA,M,WRF,0,0,0,17,0.0,0.0,0.0,0
SRB,M,TEN,0,0,0,2,0.0,0.0,0.0,0
SUI,M,WLF,0,1,0,40,0.0,0.025,0.0,1
URS,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AUS,M,CRD,0,0,0,5,0.0,0.0,0.0,0
AUS,F,VBV,0,0,0,4,0.0,0.0,0.0,0
ZAM,M,ATH,0,1,0,58,0.0,0.017241379310344827,0.0,1
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
POL,M,ATH,4,11,17,573,0.006980802792321117,0.019197207678883072,0.029668411867364748,32
EUN,F,ATH,0,0,0,59,0.0,0.0,0.0,0
BAH,M,SWM,0,0,0,34,0.0,0.0,0.0,0
BEL,M,SAL,1,0,0,33,0.030303030303030304,0.0,0.0,1
ROU,M,EVE,0,0,0,54,0.0,0.0,0.0,0
IRL,M,GAR,0,0,0,15,0.0,0.0,0.0,0
SOL,M,ARC,0,0,0,1,0.0,0.0,0.0,0
UAE,F,ATH,0,0,0,2,0.0,0.0,0.0,0
MON,M,FEN,0,0,0,7,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ESA,F,ATH,0,0,0,13,0.0,0.0,0.0,0
NED,F,SBL,0,0,0,30,0.0,0.0,0.0,0
CAN,M,ROW,1,0,0,27,0.037037037037037035,0.0,0.0,1
IND,M,TTE,0,0,0,20,0.0,0.0,0.0,0
UKR,F,OWS,0,0,0,1,0.0,0.0,0.0,0
FIN,F,DIV,0,0,0,5,0.0,0.0,0.0,0
EST,F,ARC,0,0,0,3,0.0,0.0,0.0,0
ITA,F,OWS,0,0,0,1,0.0,0.0,0.0,0
GDR,M,ATH,5,2,4,184,0.02717391304347826,0.010869565217391304,0.021739130434782608,11
USA,M,GAR,0,0,0,6,0.0,0.0,0.0,0
YUG,M,WRF,5,3,1,79,0.06329113924050633,0.0379746835443038,0.012658227848101266,9
ISL,F,ATH,0,0,0,19,0.0,0.0,0.0,0
AUT,F,WLF,0,0,0,1,0.0,0.0,0.0,0
COK,M,SAL,0,0,0,1,0.0,0.0,0.0,0
JPN,F,KTE,0,0,0,4,0.0,0.0,0.0,0
ARG,M,GLF,0,0,0,2,0.0,0.0,0.0,0
AZE,M,ATH,0,0,0,17,0.0,0.0,0.0,0
SLO,F,SWM,0,1,0,59,0.0,0.01694915254237288,0.0,1
ARG,F,GAR,0,0,0,38,0.0,0.0,0.0,0
RSA,M,HOC,0,0,0,83,0.0,0.0,0.0,0
HUN,M,TEN,0,0,0,2,0.0,0.0,0.0,0
TPE,F,WLF,2,0,1,17,0.11764705882352941,0.0,0.058823529411764705,3
TCH,F,ART,0,0,0,4,0.0,0.0,0.0,0
FIN,F,SWM,0,0,0,96,0.0,0.0,0.0,0
LIB,F,JUD,0,0,0,1,0.0,0.0,0.0,0
NRU,M,JUD,0,0,0,2,0.0,0.0,0.0,0
NED,M,EVE,0,0,0,1,0.0,0.0,0.0,0
KOR,M,DIV,0,0,0,24,0.0,0.0,0.0,0
PHI,F,GLF,0,0,0,2,0.0,0.0,0.0,0
CRO,M,GAR,0,0,0,13,0.0,0.0,0.0,0
COD,M,SWM,0,0,0,1,0.0,0.0,0.0,0
AUS,F,TEN,0,0,0,8,0.0,0.0,0.0,0
KOR,M,WLF,2,1,1,103,0.019417475728155338,0.009708737864077669,0.009708737864077669,4
SKN,F,ATH,0,0,0,18,0.0,0.0,0.0,0
JPN,M,TTE,3,2,1,37,0.08108108108108109,0.05405405405405406,0.02702702702702703,6
GBR,F,HBL,0,0,0,14,0.0,0.0,0.0,0
KOR,F,BOX,0,0,0,2,0.0,0.0,0.0,0
DOM,M,WLF,0,0,0,16,0.0,0.0,0.0,0
JPN,M,FEN,0,3,1,134,0.0,0.022388059701492536,0.007462686567164179,4
DOM,M,DIV,0,0,0,6,0.0,0.0,0.0,0
GBR,M,TRI,0,1,3,19,0.0,0.05263157894736842,0.15789473684210525,4
BAR,M,SWM,0,0,0,33,0.0,0.0,0.0,0
GRE,F,TEN,0,0,0,1,0.0,0.0,0.0,0
MDA,M,BOX,0,0,0,8,0.0,0.0,0.0,0
NAM,F,SHO,0,0,0,3,0.0,0.0,0.0,0
HON,M,SWM,0,0,0,41,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
RUS,F,TKW,0,0,0,6,0.0,0.0,0.0,0
LUX,F,TEN,0,0,0,6,0.0,0.0,0.0,0
HUN,M,ROW,0,0,0,9,0.0,0.0,0.0,0
HKG,F,SAL,0,0,0,2,0.0,0.0,0.0,0
FRA,M,DIV,0,0,0,48,0.0,0.0,0.0,0
COK,F,ATH,0,0,0,6,0.0,0.0,0.0,0
FRA,M,WLF,2,0,4,125,0.016,0.0,0.032,6
BRA,F,RU7,0,0,0,26,0.0,0.0,0.0,0
FRA,F,BKB,2,1,0,48,0.041666666666666664,0.020833333333333332,0.0,3
BAH,M,CTR,0,0,0,2,0.0,0.0,0.0,0
GRE,F,TRI,0,0,0,1,0.0,0.0,0.0,0
BRA,F,TEN,0,0,0,15,0.0,0.0,0.0,0
CAN,M,JUD,0,1,0,56,0.0,0.017857142857142856,0.0,1
COL,M,TEN,0,0,0,9,0.0,0.0,0.0,0
CHI,M,ROW,0,0,0,28,0.0,0.0,0.0,0
IRL,F,ART,0,0,0,14,0.0,0.0,0.0,0
SUI,M,ROW,6,1,8,253,0.023715415019762844,0.003952569169960474,0.03162055335968379,15
USA,M,ROW,0,0,0,2,0.0,0.0,0.0,0
BAH,M,SAL,0,0,0,2,0.0,0.0,0.0,0
CHI,M,CSL,0,0,0,2,0.0,0.0,0.0,0
UGA,F,ATH,0,0,1,41,0.0,0.0,0.024390243902439025,1
FRA,M,SAL,0,0,0,9,0.0,0.0,0.0,0
SUI,M,CSL,0,0,0,68,0.0,0.0,0.0,0
FRG,M,HOC,0,12,8,84,0.0,0.14285714285714285,0.09523809523809523,20
NOR,F,DIV,0,0,0,11,0.0,0.0,0.0,0
HKG,F,ATH,0,0,0,12,0.0,0.0,0.0,0
MGL,M,ATH,0,0,0,13,0.0,0.0,0.0,0
PRK,F,TTE,0,0,0,4,0.0,0.0,0.0,0
YUG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
YUG,F,SHO,0,0,0,11,0.0,0.0,0.0,0
FRA,M,WPO,0,0,0,7,0.0,0.0,0.0,0
URS,M,WRF,4,11,16,275,0.014545454545454545,0.04,0.05818181818181818,31
NGR,F,TTE,0,0,0,27,0.0,0.0,0.0,0
BEL,M,SHO,0,2,1,201,0.0,0.009950248756218905,0.004975124378109453,3
CIV,M,FBL,0,0,0,16,0.0,0.0,0.0,0
GRE,M,ATH,2,5,3,536,0.0037313432835820895,0.009328358208955223,0.005597014925373134,10
GUM,M,CSL,0,0,0,2,0.0,0.0,0.0,0
AUT,M,EVE,0,0,0,2,0.0,0.0,0.0,0
NIG,M,BOX,1,0,0,13,0.07692307692307693,0.0,0.0,1
PNG,F,ATH,0,0,0,17,0.0,0.0,0.0,0
NGR,M,TTE,0,0,0,6,0.0,0.0,0.0,0
URU,M,SAL,0,0,0,2,0.0,0.0,0.0,0
BAR,M,CTR,0,0,0,24,0.0,0.0,0.0,0
EOR,F,SHO,0,0,0,1,0.0,0.0,0.0,0
COD,M,CTR,0,0,0,18,0.0,0.0,0.0,0
BRA,M,JUD,7,0,0,91,0.07692307692307693,0.0,0.0,7
URS,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NOR,F,SWM,0,0,0,36,0.0,0.0,0.0,0
KGZ,M,TKW,0,0,0,2,0.0,0.0,0.0,0
SGP,F,SAL,0,0,0,15,0.0,0.0,0.0,0
RSA,M,CLB,0,0,0,1,0.0,0.0,0.0,0
RSA,F,MTB,0,0,0,1,0.0,0.0,0.0,0
BER,M,SAL,0,0,0,40,0.0,0.0,0.0,0
GBR,F,VVO,0,0,0,12,0.0,0.0,0.0,0
FRA,M,EVE,0,0,0,15,0.0,0.0,0.0,0
GER,M,FEN,9,2,2,314,0.028662420382165606,0.006369426751592357,0.006369426751592357,13
CAN,M,DIV,0,2,0,79,0.0,0.02531645569620253,0.0,2
CAN,M,WLF,0,1,0,51,0.0,0.0196078431372549,0.0,1
EGY,F,ATH,0,0,0,2,0.0,0.0,0.0,0
SEN,M,TTE,0,0,0,2,0.0,0.0,0.0,0
GBR,F,GRY,0,0,0,13,0.0,0.0,0.0,0
CHI,M,EJP,0,0,0,1,0.0,0.0,0.0,0
SUI,M,EJP,0,0,0,8,0.0,0.0,0.0,0
MTN,M,WRF,0,0,0,7,0.0,0.0,0.0,0
SEN,M,FEN,0,0,0,4,0.0,0.0,0.0,0
RHO,F,DIV,0,0,0,1,0.0,0.0,0.0,0
PHI,F,DIV,0,0,0,2,0.0,0.0,0.0,0
FRA,M,JUD,4,4,7,98,0.04081632653061224,0.04081632653061224,0.07142857142857142,15
COL,M,GLF,0,0,0,1,0.0,0.0,0.0,0
GER,M,TTE,8,3,0,38,0.21052631578947367,0.07894736842105263,0.0,11
RSA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AND,F,CSL,0,0,0,3,0.0,0.0,0.0,0
KUW,M,TTE,0,0,0,3,0.0,0.0,0.0,0
GAB,M,SWM,0,0,0,2,0.0,0.0,0.0,0
GER,F,EVE,0,0,0,1,0.0,0.0,0.0,0
VAN,M,ARC,0,0,0,1,0.0,0.0,0.0,0
KUW,M,FEN,0,0,0,57,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
IRL,F,ATH,0,1,0,104,0.0,0.009615384615384616,0.0,1
TUR,M,WRF,6,6,12,267,0.02247191011235955,0.02247191011235955,0.0449438202247191,24
ESP,M,CTR,1,5,4,198,0.005050505050505051,0.025252525252525252,0.020202020202020204,10
KAZ,F,MPN,0,0,0,6,0.0,0.0,0.0,0
NAM,F,ROW,0,0,0,1,0.0,0.0,0.0,0
CRO,F,TEN,0,0,0,14,0.0,0.0,0.0,0
ESP,M,ART,0,0,0,3,0.0,0.0,0.0,0
ROU,M,VVO,2,0,0,32,0.0625,0.0,0.0,2
BRA,F,WPO,0,0,0,13,0.0,0.0,0.0,0
IRI,F,FEN,0,0,0,7,0.0,0.0,0.0,0
AUS,M,SAL,0,0,0,3,0.0,0.0,0.0,0
PLE,M,ATH,0,0,0,6,0.0,0.0,0.0,0
HON,F,FEN,0,0,0,1,0.0,0.0,0.0,0
ROC,F,CSP,0,0,0,14,0.0,0.0,0.0,0
PHI,F,SWM,0,0,0,42,0.0,0.0,0.0,0
BRA,M,WLF,0,0,0,21,0.0,0.0,0.0,0
FIN,F,GLF,0,0,0,4,0.0,0.0,0.0,0
PER,F,ATH,0,0,0,27,0.0,0.0,0.0,0
SUI,F,TKW,0,0,0,1,0.0,0.0,0.0,0
BRA,M,DIV,0,0,0,31,0.0,0.0,0.0,0
CIV,F,ATH,0,0,0,29,0.0,0.0,0.0,0
SWE,F,BOX,0,0,0,3,0.0,0.0,0.0,0
MAS,M,WRF,0,0,0,2,0.0,0.0,0.0,0
ISR,F,BDM,0,0,0,1,0.0,0.0,0.0,0
PUR,F,TTE,0,0,0,3,0.0,0.0,0.0,0
BOL,F,ATH,0,0,0,17,0.0,0.0,0.0,0
CHN,M,TRI,0,0,0,3,0.0,0.0,0.0,0
ISR,F,EJP,0,0,0,3,0.0,0.0,0.0,0
VEN,M,CTR,0,0,0,86,0.0,0.0,0.0,0
NED,M,ART,1,0,1,193,0.0051813471502590676,0.0,0.0051813471502590676,2
USA,F,VBV,0,0,0,4,0.0,0.0,0.0,0
URU,M,EVE,0,0,0,9,0.0,0.0,0.0,0
GBR,F,FEN,0,1,1,103,0.0,0.009708737864077669,0.009708737864077669,2
NED,M,CTR,5,7,1,409,0.012224938875305624,0.017114914425427872,0.0024449877750611247,13
SLO,F,GLF,0,0,0,1,0.0,0.0,0.0,0
VEN,M,ART,0,0,0,1,0.0,0.0,0.0,0
NOR,M,EVE,0,1,0,52,0.0,0.019230769230769232,0.0,1
NAM,M,WRF,0,0,0,2,0.0,0.0,0.0,0
SRB,F,ATH,1,0,0,21,0.047619047619047616,0.0,0.0,1
ISV,F,ATH,0,0,0,25,0.0,0.0,0.0,0
KEN,F,SWM,0,0,0,5,0.0,0.0,0.0,0
RUS,F,VBV,0,0,0,2,0.0,0.0,0.0,0
CPV,F,TKW,0,0,0,1,0.0,0.0,0.0,0
MLI,M,FBL,0,0,0,16,0.0,0.0,0.0,0
ESP,F,TRI,0,0,0,16,0.0,0.0,0.0,0
SUI,M,IHO,0,0,0,8,0.0,0.0,0.0,0
TCH,M,BDM,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
BEL,M,FBL,0,0,0,58,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,5,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AUS,M,KTE,0,0,0,1,0.0,0.0,0.0,0
UKR,M,GAR,0,2,2,231,0.0,0.008658008658008658,0.008658008658008658,4
GER,F,VBV,0,0,0,6,0.0,0.0,0.0,0
UAR,M,DIV,0,0,0,4,0.0,0.0,0.0,0
SSD,M,ATH,0,0,0,3,0.0,0.0,0.0,0
CHN,F,BDM,1,0,0,20,0.05,0.0,0.0,1
ARG,M,TEN,1,1,0,51,0.0196078431372549,0.0196078431372549,0.0,2
GBR,M,FSK,0,0,0,2,0.0,0.0,0.0,0
UAR,M,WLF,0,0,0,7,0.0,0.0,0.0,0
CHN,F,TRI,0,0,0,9,0.0,0.0,0.0,0
TCH,F,ATH,1,1,1,63,0.015873015873015872,0.015873015873015872,0.015873015873015872,3
IRL,F,EDR,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NOR,F,GLF,0,0,0,3,0.0,0.0,0.0,0
HUN,F,TEN,0,0,0,2,0.0,0.0,0.0,0
USA,M,SRF,0,0,0,2,0.0,0.0,0.0,0
GBR,M,HOC,0,0,0,11,0.0,0.0,0.0,0
ESP,M,SWM,1,0,1,253,0.003952569169960474,0.0,0.003952569169960474,2
DEN,M,MPN,0,0,0,24,0.0,0.0,0.0,0
POL,F,MPN,0,0,0,11,0.0,0.0,0.0,0
VEN,M,SWM,1,0,0,114,0.008771929824561403,0.0,0.0,1
DOM,M,JUD,0,0,0,22,0.0,0.0,0.0,0
NED,M,SWM,4,5,3,284,0.014084507042253521,0.017605633802816902,0.01056338028169014,12
DEN,F,TRI,0,0,0,3,0.0,0.0,0.0,0
FRA,F,WLF,0,0,0,8,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ITA,M,GAR,6,1,27,955,0.0062827225130890054,0.0010471204188481676,0.028272251308900525,34
NRU,M,WLF,0,0,0,9,0.0,0.0,0.0,0
POR,F,EJP,0,0,0,1,0.0,0.0,0.0,0
KOR,M,JUD,1,2,3,89,0.011235955056179775,0.02247191011235955,0.033707865168539325,6
POR,F,BDM,0,0,0,3,0.0,0.0,0.0,0
POL,F,ATH,5,6,6,356,0.014044943820224719,0.016853932584269662,0.016853932584269662,17
NZL,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NAM,M,BOX,0,0,0,14,0.0,0.0,0.0,0
HUN,M,FEN,28,21,53,505,0.055445544554455446,0.041584158415841586,0.10495049504950495,102
GBR,F,FSK,0,0,0,2,0.0,0.0,0.0,0
CZE,F,TTE,0,0,0,10,0.0,0.0,0.0,0
ALG,M,HBL,0,0,0,59,0.0,0.0,0.0,0
BUL,F,SWM,0,0,1,50,0.0,0.0,0.02,1
POL,M,TEN,0,0,0,18,0.0,0.0,0.0,0
MEX,F,GLF,0,0,0,4,0.0,0.0,0.0,0
BLR,F,GRY,2,4,0,54,0.037037037037037035,0.07407407407407407,0.0,6
NZL,M,TRI,1,0,1,18,0.05555555555555555,0.0,0.05555555555555555,2
GUM,M,JUD,0,0,0,7,0.0,0.0,0.0,0
THA,M,ARC,0,0,0,6,0.0,0.0,0.0,0
HUN,M,TTE,0,0,0,12,0.0,0.0,0.0,0
ESP,F,ARC,0,0,0,11,0.0,0.0,0.0,0
EGY,M,KTE,0,0,0,2,0.0,0.0,0.0,0
USA,F,SAL,0,1,0,49,0.0,0.02040816326530612,0.0,1
URU,F,SHO,0,0,0,1,0.0,0.0,0.0,0
USA,M,TEN,0,0,0,2,0.0,0.0,0.0,0
SWE,M,EVE,0,0,0,1,0.0,0.0,0.0,0
CYP,F,SAL,0,0,0,4,0.0,0.0,0.0,0
ZIM,M,HOC,0,0,0,15,0.0,0.0,0.0,0
GRE,F,FBL,0,0,0,18,0.0,0.0,0.0,0
BRA,M,CSL,0,1,0,45,0.0,0.022222222222222223,0.0,1
BRA,M,ROW,0,0,0,129,0.0,0.0,0.0,0
FRG,F,CTR,0,0,0,7,0.0,0.0,0.0,0
FRA,M,FBL,0,0,0,11,0.0,0.0,0.0,0
USA,M,POL,0,0,0,8,0.0,0.0,0.0,0
SEN,F,SHO,0,0,0,1,0.0,0.0,0.0,0
TUN,F,ROW,0,0,0,7,0.0,0.0,0.0,0
URU,M,FBL,0,0,8,47,0.0,0.0,0.1702127659574468,8
HAI,M,ART,0,0,0,1,0.0,0.0,0.0,0
BUL,F,DIV,0,0,0,1,0.0,0.0,0.0,0
SVK,F,TEN,0,0,0,2,0.0,0.0,0.0,0
CHN,F,ARC,0,3,1,58,0.0,0.05172413793103448,0.017241379310344827,4
AZE,F,ATH,0,0,0,6,0.0,0.0,0.0,0
RSA,M,BMX,0,0,0,1,0.0,0.0,0.0,0
