Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect,,,Coaching_Effect
2020,2024,0,0,0,0,1,FALSE,Bulgaria_ATH_womens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,France_OWS_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,United_States_BMF_mens.csv,0,,,-10
2012,2024,0,0,0,0,1,FALSE,Austria_VBV_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Kazakhstan_TEN_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Sweden_GLF_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Spain_EJP_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Poland_BK3_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Italy_VVO_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Serbia_JUD_womens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Hungary_TRI_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Portugal_ATH_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Brazil_SKB_womens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Italy_SAL_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Australia_RU7_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Netherlands_JUD_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,China_FEN_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Germany_TRI_mens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Zambia_FBL_womens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Japan_VVO_womens.csv,0,,,-10
2020,2024,0,0,0,0,1,FALSE,Kazakhstan_CSP_mens.csv,0,,,-9.82
2020,2024,0,0,0,0,1,FALSE,Mongolia_ATH_womens.csv,0,,,-9.75
2020,2024,0,0,0,0,1,FALSE,Lithuania_WRF_mens.csv,0,,,-9.63
2020,2024,0,0,0,0,1,FALSE,Brazil_ATH_womens.csv,0,,,-9.6
2020,2024,0,0,0,0,1,FALSE,Spain_GAR_womens.csv,0,,,-9.6
2020,2024,0,0,0,0,1,FALSE,Canada_CTR_mens.csv,0,,,-9.5
2020,2024,0,0,0,0,1,FALSE,Ireland_SAL_mens.csv,0,,,-9.4
2020,2024,0,0,0,0,1,FALSE,Dominican_Republic_VVO_womens.csv,0,,,-9.39
2020,2024,0,0,0,0,1,FALSE,Spain_DIV_mens.csv,0,,,-9.33
2020,2024,0,0,0,0,1,FALSE,Australia_CSP_womens.csv,0,,,-9.33
2020,2024,0,0,0,0,1,FALSE,Croatia_SAL_mens.csv,0,,,-9.17
2020,2024,0,0,0,0,1,FALSE,Switzerland_SAL_womens.csv,0,,,-9.14
2020,2024,0,0,0,0,1,FALSE,New_Zealand_SWM_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Nigeria_ATH_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,France_BK3_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Mexico_CTR_womens.csv,0,,,-9
2020,2024,-1,1,0,0,1,FALSE,United_States_GLF_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Thailand_SHO_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Japan_WPO_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Spain_ROW_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Algeria_WRF_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Thailand_TTE_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Guatemala_ATH_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Mexico_SHO_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Japan_WLF_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Portugal_CRD_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Belgium_BKB_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Georgia_JUD_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Trinidad_And_Tobago_ATH_womens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Mexico_ATH_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,Argentina_HOC_mens.csv,0,,,-9
2020,2024,0,0,0,0,1,FALSE,South_Africa_GLF_mens.csv,0,,,-8.89
2020,2024,0,0,0,0,1,FALSE,New_Zealand_SWM_mens.csv,0,,,-8.8
2020,2024,0,0,0,0,1,FALSE,Germany_GAR_womens.csv,0,,,-8.8
2020,2024,0,0,0,0,1,FALSE,Spain_WPO_mens.csv,0,,,-8.77
2020,2024,0,0,0,0,1,FALSE,Norway_SHO_womens.csv,0,,,-8.73
2020,2024,0,0,0,0,1,FALSE,Japan_ROW_mens.csv,0,,,-8.67
2020,2024,0,0,0,0,1,FALSE,Japan_CSL_mens.csv,0,,,-8.57
2020,2024,0,0,0,0,1,FALSE,Italy_VBV_mens.csv,0,,,-8.5
2020,2024,0,0,0,0,1,FALSE,Mongolia_WRF_womens.csv,0,,,-8.4
2020,2024,0,0,0,0,1,FALSE,Canada_BKB_womens.csv,0,,,-8.4
2020,2024,0,0,0,0,1,FALSE,Japan_EJP_mens.csv,0,,,-8.4
2020,2024,0,0,0,0,1,FALSE,United_States_SRF_womens.csv,0,,,-8.36
2020,2024,0,0,0,0,1,FALSE,Denmark_CSP_womens.csv,0,,,-8.35
2020,2024,0,0,0,0,1,FALSE,Australia_GAR_womens.csv,0,,,-8.25
2020,2024,0,0,0,0,1,FALSE,China_CSP_womens.csv,0,,,-8.25
2020,2024,0,0,0,0,1,FALSE,United_States_CRD_mens.csv,0,,,-8.25
2020,2024,0,0,0,0,1,FALSE,Serbia_SHO_mens.csv,0,,,-8.21
2020,2024,0,0,0,0,1,FALSE,Canada_TTE_mens.csv,0,,,-8.21
2020,2024,0,0,0,0,1,FALSE,Canada_FEN_mens.csv,0,,,-8.17
2020,2024,0,0,0,0,1,FALSE,Ukraine_CSP_mens.csv,0,,,-8.17
2020,2024,0,0,0,0,1,FALSE,Brazil_TTE_mens.csv,0,,,-8.12
2020,2024,0,0,0,0,1,FALSE,Australia_SHO_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Luxembourg_ATH_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Puerto_Rico_ATH_womens.csv,0,,,-8
2016,2024,0,0,0,0,1,FALSE,Egypt_VVO_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Canada_SWA_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Egypt_TTE_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Belgium_SAL_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Spain_HOC_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Japan_BOX_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Sweden_CSP_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Algeria_FEN_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Italy_TRI_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Egypt_SHO_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Poland_TTE_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Poland_MPN_mens.csv,0,,,-8
2016,2024,0,0,0,0,1,FALSE,Brazil_BKB_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Spain_SKB_mens.csv,0,,,-8
2020,2024,-2,1,0,0,1,FALSE,Australia_EVE_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Poland_CSP_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Hungary_WRF_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,France_GAR_womens.csv,0,,,-8
2016,2024,0,0,0,0,1,FALSE,Ireland_HOC_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Hong_Kong__China_BDM_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Ireland_RU7_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Hungary_JUD_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Brazil_SWM_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Bulgaria_SWM_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Canada_SAL_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Italy_SWA_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,India_BDM_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,France_EDR_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Poland_SHO_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Egypt_MPN_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Japan_BDM_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Norway_GLF_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Mongolia_SHO_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Kenya_RU7_mens.csv,0,,,-8
2020,2024,-1,1,0,0,1,FALSE,United_Kingdom_TKW_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Belgium_ATH_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Uruguay_ATH_mens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,France_TKW_womens.csv,0,,,-8
2020,2024,0,0,0,0,1,FALSE,Eritrea_ATH_mens.csv,0,,,-7.9
2020,2024,0,0,0,0,1,FALSE,Brazil_HBL_womens.csv,0,,,-7.88
2020,2024,0,0,0,0,1,FALSE,New_Zealand_EVE_womens.csv,0,,,-7.88
2020,2024,0,0,0,0,1,FALSE,Slovakia_ATH_womens.csv,0,,,-7.88
2020,2024,0,0,0,0,1,FALSE,Belgium_GLF_mens.csv,0,,,-7.86
2020,2024,0,0,0,0,1,FALSE,Australia_HOC_womens.csv,0,,,-7.8
2020,2024,0,0,0,0,1,FALSE,Chile_TTE_womens.csv,0,,,-7.75
2020,2024,0,0,0,0,1,FALSE,Argentina_SHO_mens.csv,0,,,-7.71
2020,2024,0,0,0,0,1,FALSE,United_Kingdom_TEN_womens.csv,0,,,-7.71
2020,2024,0,0,0,0,1,FALSE,United_Kingdom_RU7_womens.csv,0,,,-7.71
2020,2024,0,0,0,0,1,FALSE,Netherlands_CSL_womens.csv,0,,,-7.7
2020,2024,0,0,0,0,1,FALSE,Slovakia_ATH_mens.csv,0,,,-7.64
2020,2024,0,0,0,0,1,FALSE,Burkina_Faso_TKW_mens.csv,0,,,-7.6
2020,2024,0,0,0,0,1,FALSE,Brazil_GRY_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Brazil_FEN_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Italy_VBV_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Uzbekistan_GAR_mens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Poland_EVE_mens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Poland_SHO_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Germany_HOC_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,France_CSP_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Belgium_TEN_mens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Argentina_FBL_mens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Germany_BDM_mens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,India_ARC_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Belgium_TRI_womens.csv,0,,,-7.5
2020,2024,0,0,0,0,1,FALSE,Egypt_SHO_womens.csv,0,,,-7.33
2020,2024,0,0,0,0,1,FALSE,Japan_SKB_mens.csv,0,,,-7.2
2020,2024,0,0,0,0,1,FALSE,Peru_SAL_womens.csv,0,,,-7.2
2020,2024,0,0,0,0,1,FALSE,France_SAL_mens.csv,0,,,-7.2
2020,2024,0,0,0,0,1,FALSE,Germany_MPN_womens.csv,0,,,-7.2
2020,2024,0,0,0,0,1,FALSE,Argentina_HBL_mens.csv,0,,,-7.14
2020,2024,0,0,0,0,1,FALSE,Slovenia_ATH_mens.csv,0,,,-7.14
2020,2024,0,0,0,0,1,FALSE,Thailand_BDM_womens.csv,0,,,-7.12
2020,2024,0,0,0,0,1,FALSE,Cuba_SHO_womens.csv,0,,,-7.02
2020,2024,0,0,0,0,1,FALSE,India_TTE_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Kazakhstan_FEN_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Japan_HOC_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Brazil_EVE_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Switzerland_SAL_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Latvia_ATH_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Poland_SAL_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Belgium_ROW_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Belgium_CTR_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Italy_MTB_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,New_Zealand_CSP_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,United_States_SKB_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Canada_VVO_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Brazil_VVO_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Italy_ROW_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Croatia_SWM_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Liberia_ATH_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Egypt_SWA_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Ireland_SWM_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Austria_MTB_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Finland_SAL_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Lithuania_ATH_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Italy_CLB_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Egypt_HBL_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Bulgaria_BDM_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Finland_SHO_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Brazil_CSP_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Spain_SKB_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Canada_CSP_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,France_MPN_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,China_SKB_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Greece_ATH_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Slovenia_CRD_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Israel_SWM_womens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,China_SAL_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Portugal_SKB_mens.csv,0,,,-7
2020,2024,0,0,0,0,1,FALSE,Denmark_ATH_womens.csv,0,,,-6.99
2020,2024,0,0,0,0,1,FALSE,New_Zealand_EVE_mens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Morocco_TKW_womens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Argentina_TEN_womens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Serbia_SWM_mens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Germany_CRD_womens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Sweden_HBL_womens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Croatia_TTE_mens.csv,0,,,-6.86
2020,2024,0,0,0,0,1,FALSE,Belgium_TRI_mens.csv,0,,,-6.84
2020,2024,0,0,0,0,1,FALSE,France_CSP_mens.csv,0,,,-6.75
2020,2024,0,0,0,0,1,FALSE,Brazil_VBV_mens.csv,0,,,-6.75
2020,2024,0,0,0,0,1,FALSE,New_Zealand_FBL_mens.csv,0,,,-6.75
2020,2024,0,0,0,0,1,FALSE,Chinese_Taipei_GLF_womens.csv,0,,,-6.73
2020,2024,0,0,0,0,1,FALSE,Indonesia_BDM_womens.csv,0,,,-6.68
2020,2024,0,0,0,0,1,FALSE,Philippines_WLF_womens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,United_Kingdom_GTR_womens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,Estonia_SHO_mens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,Italy_TTE_womens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,Ukraine_TTE_womens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,Philippines_ATH_mens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,Austria_TRI_mens.csv,0,,,-6.67
2020,2024,0,0,0,0,1,FALSE,Denmark_MTB_womens.csv,0,,,-6.6
2020,2024,0,0,0,0,1,FALSE,France_CLB_mens.csv,0,,,-6.6
2020,2024,0,0,0,0,1,FALSE,India_ATH_mens.csv,0,,,-6.6
2020,2024,0,0,0,0,1,FALSE,Mexico_SWA_womens.csv,0,,,-6.6
2020,2024,-1,1,0,0,1,FALSE,Jordan_TKW_mens.csv,0,,,-6.6
2020,2024,0,0,0,0,1,FALSE,Croatia_TKW_mens.csv,0,,,-6.57
2020,2024,-2,2,0,0,1,FALSE,United_States_DIV_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Sweden_EDR_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Spain_HBL_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Israel_SWM_mens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Sweden_ATH_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Canada_WPO_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,South_Africa_ROW_mens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,France_CRD_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Cuba_TTE_mens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Hong_Kong__China_SWM_womens.csv,0,,,-6.5
2020,2024,0,0,0,0,1,FALSE,Singapore_SWM_womens.csv,0,,,-6.43
2020,2024,0,0,0,0,1,FALSE,France_WRF_womens.csv,0,,,-6.4
2020,2024,0,0,0,0,1,FALSE,China_VVO_womens.csv,0,,,-6.4
2020,2024,0,0,0,0,1,FALSE,India_TEN_mens.csv,0,,,-6.4
2020,2024,0,0,0,0,1,FALSE,Slovenia_SAL_womens.csv,0,,,-6.39
2020,2024,0,0,0,0,1,FALSE,Finland_SAL_womens.csv,0,,,-6.38
2020,2024,0,0,0,0,1,FALSE,Netherlands_CRD_mens.csv,0,,,-6.38
2020,2024,0,0,0,0,1,FALSE,United_Kingdom_ARC_womens.csv,0,,,-6.33
2020,2024,0,0,0,0,1,FALSE,Switzerland_BMX_mens.csv,0,,,-6.33
2020,2024,0,0,0,0,1,FALSE,Senegal_ATH_mens.csv,0,,,-6.3
2020,2024,0,0,0,0,1,FALSE,Mexico_SAL_womens.csv,0,,,-6.23
2020,2024,0,0,0,0,1,FALSE,Romania_ATH_womens.csv,0,,,-6.17
2020,2024,0,0,0,0,1,FALSE,Mexico_EJP_mens.csv,0,,,-6.17
2020,2024,0,0,0,0,1,FALSE,Netherlands_TEN_womens.csv,0,,,-6.11
2020,2024,0,0,0,0,1,FALSE,Indonesia_ARC_womens.csv,0,,,-6.08
2020,2024,0,0,0,0,1,FALSE,Portugal_EDR_womens.csv,0,,,-6.07
2020,2024,0,0,0,0,1,FALSE,Montenegro_WPO_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Portugal_ATH_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Greece_SWM_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Netherlands_TEN_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Norway_TRI_womens.csv,0,,,-6
2020,2024,-1,2,0,0,1,FALSE,Switzerland_SHO_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,New_Zealand_HOC_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Denmark_GLF_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Singapore_BDM_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Egypt_TTE_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Serbia_BKB_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Poland_SWM_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Uzbekistan_ROW_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Slovenia_CSL_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Poland_CTR_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Austria_ATH_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Lithuania_SWM_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Sweden_EVE_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Romania_WRF_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Germany_CRD_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Australia_GRY_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Guinea-Bissau_WRF_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,United_Kingdom_HOC_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,South_Africa_TRI_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Denmark_BDM_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Italy_JUD_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Colombia_CTR_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Angola_HBL_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Mexico_TRI_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Romania_WRF_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Spain_SWM_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Denmark_SWM_womens.csv,0,,,-6
2016,2024,0,0,0,0,1,FALSE,Croatia_HBL_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Spain_JUD_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,France_BMX_womens.csv,0,,,-6
2016,2024,0,0,0,0,1,FALSE,Netherlands_VVO_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,United_Kingdom_ARC_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Nigeria_BKB_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,France_CTR_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Egypt_WRF_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,France_TTE_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Italy_DIV_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Japan_VVO_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Ukraine_DIV_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Uzbekistan_CRD_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Ghana_ATH_mens.csv,0,,,-6
2008,2024,0,0,0,0,1,FALSE,Greece_WPO_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Russia_CRD_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Argentina_ATH_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,China_RU7_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Serbia_JUD_mens.csv,0,,,-6
2016,2024,0,0,0,0,1,FALSE,Denmark_TEN_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,China_WPO_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Netherlands_MTB_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Denmark_CTR_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Brazil_TRI_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Greece_TEN_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Germany_SHO_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Switzerland_EVE_womens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Italy_TRI_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Serbia_ROW_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Italy_WPO_mens.csv,0,,,-6
2020,2024,0,0,0,0,1,FALSE,Puerto_Rico_BKB_womens.csv,0,,,-5.96
2020,2024,0,0,0,0,1,FALSE,Netherlands_HBL_womens.csv,0,,,-5.96
2020,2024,0,0,0,0,1,FALSE,Chile_CSP_womens.csv,0,,,-5.83
2012,2024,0,0,0,0,1,FALSE,Germany_VVO_mens.csv,0,,,-5.83
2020,2024,0,0,0,0,1,FALSE,Uzbekistan_TKW_mens.csv,0,,,-5.83
2020,2024,0,0,0,0,1,FALSE,Bulgaria_ATH_mens.csv,0,,,-5.83
2020,2024,0,0,0,0,1,FALSE,Romania_TTE_mens.csv,0,,,-5.78
2020,2024,0,0,0,0,1,FALSE,Chinese_Taipei_SHO_womens.csv,0,,,-5.71
2020,2024,0,0,0,0,1,FALSE,Canada_DIV_womens.csv,0,,,-5.67
2020,2024,0,0,0,0,1,FALSE,Canada_GAR_mens.csv,0,,,-5.67
2020,2024,0,0,0,0,1,FALSE,Austria_SHO_womens.csv,0,,,-5.67
2020,2024,0,0,0,0,1,FALSE,Azerbaijan_BOX_mens.csv,0,,,-5.66
2020,2024,0,0,0,0,1,FALSE,Italy_DIV_mens.csv,0,,,-5.64
2020,2024,0,0,0,0,1,FALSE,Italy_WLF_mens.csv,0,,,-5.62
2020,2024,0,0,0,0,1,FALSE,Poland_BOX_mens.csv,0,,,-5.62
2020,2024,0,0,0,0,1,FALSE,Ukraine_DIV_mens.csv,0,,,-5.6
2020,2024,0,0,0,0,1,FALSE,Romania_TTE_womens.csv,0,,,-5.6
2020,2024,0,0,0,0,1,FALSE,Ukraine_GRY_womens.csv,0,,,-5.6
