Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect
2020,2024,1.0,0.0,2.25,0.61,0.54187,False,Australia_ATH_mens.csv,2.25
1964,1968,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_WLF_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_WLF_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_WLF_mens.csv,0.0
1928,1936,0.0,1.0,1.33,1.225,0.22067,False,Denmark_EVE_mens.csv,1.33
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Denmark_EVE_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,India_HOC_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Spain_VBV_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Germany_TRI_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Germany_TRI_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Germany_TRI_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Germany_TRI_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Germany_TRI_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,China_ROW_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,China_ROW_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,China_ROW_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,China_ROW_mens.csv,0.0
2020,2024,-1.0,0.0,-2.0,0.0,1.0,False,China_ROW_mens.csv,2.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,China_CSL_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,China_CSL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,China_CSL_mens.csv,0.0
1992,1996,0.0,6.0,11.0,0.0,1.0,False,Lithuania_BKB_mens.csv,11.0
1996,2000,0.0,9.0,12.0,0.0,1.0,False,Lithuania_BKB_mens.csv,12.0
2000,2004,-5.0,0.0,-12.0,0.0,1.0,False,Lithuania_BKB_mens.csv,12.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Lithuania_BKB_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Lithuania_BKB_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Lithuania_BKB_mens.csv,0.0
2008,2012,1.0,0.0,2.0,0.0,1.0,False,Colombia_JUD_womens.csv,2.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Jamaica_SAL_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Jamaica_SAL_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Jamaica_SAL_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Singapore_SAL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Singapore_SAL_mens.csv,0.0
2020,2024,0.0,1.0,2.0,0.0,1.0,False,Singapore_SAL_mens.csv,2.0
1996,2000,0.0,1.0,2.5,1.414,0.1573,False,Belarus_JUD_mens.csv,2.5
2000,2004,-1.0,1.0,-1.5,-0.603,0.54649,False,Belarus_JUD_mens.csv,1.5
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Belarus_JUD_mens.csv,0.0
1992,1996,2.0,0.0,5.0,0.0,1.0,False,South_Africa_SWM_womens.csv,5.0
1996,2000,-1.0,0.0,-2.0,-0.866,0.38648,False,South_Africa_SWM_womens.csv,2.0
2000,2008,0.0,0.0,0.0,0.0,1.0,False,South_Africa_SWM_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,South_Africa_SWM_womens.csv,0.0
2020,2024,0.0,1.0,5.0,0.0,1.0,False,South_Africa_SWM_womens.csv,5.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Canada_WPO_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Canada_WPO_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Israel_ATH_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Morocco_JUD_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Morocco_JUD_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Morocco_JUD_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Hungary_VVO_womens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Hungary_VVO_womens.csv,0.0
2000,2004,0.0,1.0,1.5,1.414,0.1573,False,United_States_TRI_womens.csv,1.5
2008,2012,0.0,0.0,0.0,0.0,1.0,False,United_States_TRI_womens.csv,0.0
2012,2016,1.0,0.0,1.5,1.414,0.1573,False,United_States_TRI_womens.csv,1.5
2020,2024,-1.0,0.0,-3.0,0.0,1.0,False,United_States_TRI_womens.csv,3.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Iceland_SWM_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Iceland_SWM_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Iceland_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Iceland_SWM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Iceland_SWM_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_womens.csv,0.0
1952,1960,0.0,0.0,0.0,0.0,1.0,False,Brazil_WPO_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Brazil_WPO_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Brazil_WPO_mens.csv,0.0
1960,1968,1.0,0.0,5.0,0.0,1.0,False,Mexico_FEN_womens.csv,5.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Mexico_FEN_womens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
1932,1936,-1.0,1.0,-1.5,-1.414,0.1573,False,Hungary_FEN_womens.csv,1.5
1936,1948,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
1956,1960,2.0,3.0,10.0,0.0,1.0,False,Hungary_FEN_womens.csv,10.0
1960,1964,0.0,2.0,5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1964,1968,0.0,2.0,5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1968,1972,0.0,3.0,5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1972,1976,0.0,2.0,5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1976,1980,0.0,2.0,5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1980,1988,0.0,2.0,5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1988,1992,-2.0,0.0,-5.0,0.0,1.0,False,Hungary_FEN_womens.csv,5.0
1992,1996,0.0,1.0,1.5,1.155,0.24821,False,Hungary_FEN_womens.csv,1.5
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
2004,2008,1.0,0.0,1.75,1.155,0.24821,False,Hungary_FEN_womens.csv,1.75
2012,2016,1.0,0.0,2.0,1.414,0.1573,False,Hungary_FEN_womens.csv,2.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Hungary_FEN_womens.csv,0.0
2020,2024,0.0,1.0,3.0,1.414,0.1573,False,Hungary_FEN_womens.csv,3.0
2020,2024,2.0,1.0,6.67,6.124,0.0,True,United_Kingdom_EJP_mens.csv,6.67
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Finland_WLF_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Finland_WLF_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Finland_WLF_mens.csv,0.0
1964,1968,1.0,0.0,1.67,1.225,0.22067,False,Finland_WLF_mens.csv,1.67
1968,1972,-1.0,0.0,-3.0,-1.225,0.22067,False,Finland_WLF_mens.csv,3.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Finland_WLF_mens.csv,0.0
1980,1984,1.0,1.0,4.17,1.868,0.0618,False,Finland_WLF_mens.csv,4.17
1984,1988,-1.0,0.0,-2.0,-1.414,0.1573,False,Finland_WLF_mens.csv,2.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Finland_WLF_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,South_Africa_DIV_womens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Uruguay_MPN_mens.csv,0.0
1908,1912,0.0,0.0,0.0,0.0,1.0,False,Finland_DIV_mens.csv,0.0
1912,1920,0.0,0.0,0.0,0.0,1.0,False,Finland_DIV_mens.csv,0.0
1920,1924,0.0,0.0,0.0,0.0,1.0,False,Finland_DIV_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Japan-1_VBV_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong__China_FEN_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_ARC_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_ARC_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Belarus_DIV_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Belarus_DIV_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Belarus_DIV_mens.csv,0.0
2000,2004,-1.0,1.0,-0.83,-0.374,0.70874,False,Belarus_WLF_mens.csv,0.83
2004,2008,0.0,1.0,1.5,0.459,0.64636,False,Belarus_WLF_mens.csv,1.5
2008,2012,-1.0,0.0,-4.0,0.0,1.0,False,Belarus_WLF_mens.csv,4.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Turkey_SWM_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Turkey_SWM_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Turkey_SWM_womens.csv,0.0
1924,1928,-1.0,1.0,-3.75,-3.464,0.00053,True,Hungary_ART_mens.csv,3.75
1928,1932,0.0,1.0,1.09,1.049,0.29427,False,Hungary_ART_mens.csv,1.09
1932,1936,0.0,0.0,0.0,0.0,1.0,False,Hungary_ART_mens.csv,0.0
1952,1956,-1.0,0.0,-2.0,0.0,1.0,False,Bulgaria_BOX_mens.csv,2.0
1964,1968,0.0,2.0,2.57,1.673,0.09426,False,Bulgaria_BOX_mens.csv,2.57
1968,1972,-2.0,2.0,-6.43,-4.183,3e-05,True,Bulgaria_BOX_mens.csv,6.43
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_BOX_mens.csv,0.0
1976,1980,0.0,2.0,2.44,1.604,0.10881,False,Bulgaria_BOX_mens.csv,2.44
1980,1988,0.0,1.0,1.22,0.217,0.82782,False,Bulgaria_BOX_mens.csv,1.22
1988,1992,1.0,1.0,4.08,1.677,0.09348,False,Bulgaria_BOX_mens.csv,4.08
1992,1996,2.0,0.0,3.0,1.633,0.10247,False,Bulgaria_BOX_mens.csv,3.0
2004,2008,-1.0,0.0,-2.0,0.0,1.0,False,Bulgaria_BOX_mens.csv,2.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
1996,2004,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Hungary_CTR_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Turkmenistan_WLF_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Turkmenistan_WLF_mens.csv,0.0
1912,1920,0.0,0.0,0.0,0.0,1.0,False,France_WPO_mens.csv,0.0
1920,1924,2.0,5.0,14.0,0.0,1.0,False,France_WPO_mens.csv,14.0
1924,1928,0.0,7.0,9.0,0.0,1.0,False,France_WPO_mens.csv,9.0
1928,1936,-1.0,0.0,-7.0,0.0,1.0,False,France_WPO_mens.csv,7.0
1936,1948,0.0,0.0,0.0,0.0,1.0,False,France_WPO_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,France_WPO_mens.csv,0.0
2016,2024,0.0,0.0,0.0,0.0,1.0,False,France_WPO_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Estonia_SAL_womens.csv,0.0
2004,2008,-2.0,0.0,-3.0,0.0,1.0,False,Chinese_Taipei_ARC_mens.csv,3.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_ARC_mens.csv,0.0
2020,2024,-1.0,0.0,-3.0,0.0,1.0,False,Chinese_Taipei_ARC_mens.csv,3.0
2000,2004,0.0,1.0,1.33,1.225,0.22067,False,South_Korea_WLF_womens.csv,1.33
2004,2008,0.0,1.0,2.0,0.816,0.41422,False,South_Korea_WLF_womens.csv,2.0
2008,2012,-1.0,0.0,-4.0,0.0,1.0,False,South_Korea_WLF_womens.csv,4.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Egypt_WRF_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Cyprus_ATH_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Cyprus_ATH_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Cyprus_ATH_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Cyprus_ATH_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Cyprus_ATH_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Cyprus_ATH_mens.csv,0.0
1920,1924,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_WRF_mens.csv,0.0
1924,1928,0.0,1.0,1.2,1.118,0.26355,False,Czechoslovakia_WRF_mens.csv,1.2
1948,1952,1.0,1.0,5.33,4.899,0.0,True,Czechoslovakia_WRF_mens.csv,5.33
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_WRF_mens.csv,0.0
1964,1968,0.0,1.0,2.0,0.707,0.4795,False,Czechoslovakia_WRF_mens.csv,2.0
1968,1972,-1.0,0.0,-2.5,-0.756,0.44969,False,Czechoslovakia_WRF_mens.csv,2.5
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_WRF_mens.csv,0.0
1976,1980,0.0,1.0,2.0,0.667,0.50499,False,Czechoslovakia_WRF_mens.csv,2.0
1980,1988,-1.0,1.0,-7.88,-7.483,0.0,True,Czechoslovakia_WRF_mens.csv,7.88
1988,1992,-1.0,0.0,-2.33,-1.225,0.22067,False,Czechoslovakia_WRF_mens.csv,2.33
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Serbia_And_Montenegro_SHO_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,0.0
1988,1992,0.0,1.0,1.75,1.069,0.28505,False,United_Kingdom_CSL_mens.csv,1.75
1992,1996,-1.0,0.0,-1.71,-1.08,0.28009,False,United_Kingdom_CSL_mens.csv,1.71
1996,2000,1.0,1.0,4.17,1.575,0.11535,False,United_Kingdom_CSL_mens.csv,4.17
2000,2004,0.0,1.0,7.0,4.648,0.0,True,United_Kingdom_CSL_mens.csv,7.0
2004,2008,1.0,1.0,4.5,4.243,2e-05,True,United_Kingdom_CSL_mens.csv,4.5
2008,2012,-2.0,3.0,-2.8,-1.826,0.06789,False,United_Kingdom_CSL_mens.csv,2.8
2012,2016,2.0,1.0,7.5,6.0,0.0,True,United_Kingdom_CSL_mens.csv,7.5
2020,2024,1.0,1.0,4.0,0.0,1.0,False,United_Kingdom_CSL_mens.csv,4.0
1956,1960,0.0,2.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
1960,1964,0.0,3.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
1968,1972,0.0,4.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
1972,1976,0.0,3.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
1976,1980,0.0,4.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
1996,2000,0.0,5.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
2000,2004,0.0,4.0,6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
2004,2008,-2.0,0.0,-6.0,0.0,1.0,False,Russia_GAR_womens.csv,6.0
2008,2012,1.0,4.0,10.0,0.0,1.0,False,Russia_GAR_womens.csv,10.0
2012,2016,0.0,3.0,5.0,0.0,1.0,False,Russia_GAR_womens.csv,5.0
2016,2020,0.0,4.0,4.8,4.472,1e-05,True,Russia_GAR_womens.csv,4.8
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Finland_JUD_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Finland_JUD_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Finland_JUD_mens.csv,0.0
1920,1924,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_FBL_mens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_FBL_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_FBL_mens.csv,0.0
1920,1924,0.0,4.0,4.2,2.236,0.02535,True,United_Kingdom_ROW_mens.csv,4.2
1924,1928,1.0,14.0,26.4,3.26,0.00111,True,United_Kingdom_ROW_mens.csv,26.4
1928,1932,0.0,4.0,4.62,2.404,0.01623,True,United_Kingdom_ROW_mens.csv,4.62
1932,1936,1.0,4.0,10.8,1.494,0.13505,False,United_Kingdom_ROW_mens.csv,10.8
1936,1948,1.0,12.0,38.48,14.812,0.0,True,United_Kingdom_ROW_mens.csv,38.48
1948,1952,-2.0,0.0,-23.0,0.0,1.0,False,United_Kingdom_ROW_mens.csv,23.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_mens.csv,0.0
1960,1964,1.0,3.0,8.0,2.449,0.01431,True,United_Kingdom_ROW_mens.csv,8.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_mens.csv,0.0
1972,1976,8.0,3.0,26.13,7.402,0.0,True,United_Kingdom_ROW_mens.csv,26.13
1976,1980,0.0,11.0,19.07,3.124,0.00179,True,United_Kingdom_ROW_mens.csv,19.07
1980,1984,-8.0,4.0,-11.32,-2.655,0.00793,True,United_Kingdom_ROW_mens.csv,11.32
1984,1988,1.0,1.0,4.5,0.784,0.43305,False,United_Kingdom_ROW_mens.csv,4.5
1988,1992,-1.0,4.0,4.04,0.812,0.41681,False,United_Kingdom_ROW_mens.csv,4.04
1992,1996,1.0,0.0,2.08,0.411,0.68099,False,United_Kingdom_ROW_mens.csv,2.08
1996,2000,1.0,8.0,15.66,3.035,0.0024,True,United_Kingdom_ROW_mens.csv,15.66
2000,2004,0.0,1.0,1.23,0.145,0.88454,False,United_Kingdom_ROW_mens.csv,1.23
2004,2008,7.0,9.0,32.23,6.6,0.0,True,United_Kingdom_ROW_mens.csv,32.23
2008,2012,0.0,12.0,22.4,4.105,4e-05,True,United_Kingdom_ROW_mens.csv,22.4
2012,2016,-4.0,3.0,-1.01,-0.199,0.84245,False,United_Kingdom_ROW_mens.csv,1.01
2016,2020,2.0,10.0,22.17,3.541,0.0004,True,United_Kingdom_ROW_mens.csv,22.17
2020,2024,2.0,7.0,18.0,3.985,7e-05,True,United_Kingdom_ROW_mens.csv,18.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Belarus_SWM_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Belarus_SWM_womens.csv,0.0
2008,2012,2.0,0.0,4.0,0.0,1.0,False,Belarus_SWM_womens.csv,4.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Bahrain_ATH_womens.csv,0.0
2008,2012,1.0,0.0,6.0,0.0,1.0,False,Bahrain_ATH_womens.csv,6.0
2012,2016,0.0,2.0,2.4,1.581,0.11385,False,Bahrain_ATH_womens.csv,2.4
2020,2024,0.0,2.0,2.33,1.732,0.08326,False,Bahrain_ATH_womens.csv,2.33
1992,1996,0.0,6.0,8.0,0.0,1.0,False,Bulgaria_GRY_womens.csv,8.0
2000,2004,3.0,3.0,12.8,7.303,0.0,True,Bulgaria_GRY_womens.csv,12.8
2004,2008,-1.0,0.0,-2.67,-1.225,0.22067,False,Bulgaria_GRY_womens.csv,2.67
2012,2016,4.0,1.0,9.0,4.243,2e-05,True,Bulgaria_GRY_womens.csv,9.0
2020,2024,1.0,0.0,7.0,0.0,1.0,False,Bulgaria_GRY_womens.csv,7.0
1972,1980,0.0,0.0,0.0,0.0,1.0,False,Romania_MPN_mens.csv,0.0
2016,2024,0.0,0.0,0.0,0.0,1.0,False,South_Africa_GLF_womens.csv,0.0
1920,1924,0.0,2.0,2.29,1.673,0.09426,False,Estonia_WLF_mens.csv,2.29
1928,1936,0.0,0.0,0.0,0.0,1.0,False,Estonia_WLF_mens.csv,0.0
2000,2004,0.0,1.0,1.5,1.414,0.1573,False,Switzerland_TRI_mens.csv,1.5
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Switzerland_TRI_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Switzerland_TRI_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Switzerland_TRI_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Switzerland_TRI_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,United_States_RU7_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,United_States_RU7_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Chile_TRI_mens.csv,0.0
1992,1996,1.0,0.0,2.0,0.0,1.0,False,Malaysia_BDM_mens.csv,2.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Malaysia_BDM_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Malaysia_BDM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Malaysia_BDM_mens.csv,0.0
2012,2016,1.0,2.0,6.0,4.243,2e-05,True,Malaysia_BDM_mens.csv,6.0
2020,2024,1.0,0.0,1.33,1.225,0.22067,False,Malaysia_BDM_mens.csv,1.33
1900,1904,0.0,1.0,2.0,0.0,1.0,False,Hungary_SWM_mens.csv,2.0
1904,1906,0.0,2.0,3.0,2.0,0.0455,True,Hungary_SWM_mens.csv,3.0
1906,1908,-1.0,3.0,0.95,0.288,0.77305,False,Hungary_SWM_mens.csv,0.95
1908,1912,-2.0,0.0,-5.33,-2.449,0.01431,True,Hungary_SWM_mens.csv,5.33
1924,1928,1.0,0.0,6.0,0.0,1.0,False,Hungary_SWM_mens.csv,6.0
1928,1932,1.0,2.0,5.83,2.615,0.00893,True,Hungary_SWM_mens.csv,5.83
1948,1952,-3.0,0.0,-6.0,0.0,1.0,False,Hungary_SWM_mens.csv,6.0
1952,1956,0.0,1.0,1.17,1.095,0.27332,False,Hungary_SWM_mens.csv,1.17
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Hungary_SWM_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Hungary_SWM_mens.csv,0.0
1968,1972,0.0,1.0,1.5,1.095,0.27332,False,Hungary_SWM_mens.csv,1.5
1972,1976,-1.0,0.0,-1.75,-1.155,0.24821,False,Hungary_SWM_mens.csv,1.75
1976,1980,2.0,2.0,8.33,2.641,0.00826,True,Hungary_SWM_mens.csv,8.33
1988,1992,-1.0,3.0,3.15,0.882,0.37763,False,Hungary_SWM_mens.csv,3.15
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Hungary_SWM_mens.csv,0.0
1996,2000,-3.0,0.0,-4.71,-2.291,0.02195,True,Hungary_SWM_mens.csv,4.71
2000,2004,0.0,2.0,2.73,1.563,0.11794,False,Hungary_SWM_mens.csv,2.73
2004,2008,1.0,0.0,1.75,0.544,0.58621,False,Hungary_SWM_mens.csv,1.75
2008,2012,-1.0,0.0,-2.0,-0.564,0.5727,False,Hungary_SWM_mens.csv,2.0
2012,2016,-1.0,1.0,0.65,0.183,0.85481,False,Hungary_SWM_mens.csv,0.65
