Country Code,Gender,Event,bronze,silver,gold,total athletes
CZE,M,JUD,0,0,0,0
KOR,M,TKW,2,0,0,3
SWE,M,TOW,0,0,0,0
TCH,M,CTR,0,0,0,0
SWE,F,TKW,0,0,0,0
GBR,M,BDM,0,0,0,0
TCH,M,ART,0,0,0,0
SAM,F,CSP,0,0,0,2
SEN,F,WRF,0,0,0,0
PAN,M,ATH,0,0,0,2
FRA,M,SAL,0,0,0,0
PHI,M,ROW,0,0,0,1
JOR,F,SWM,0,0,0,0
FRA,M,SAL,0,0,0,0
EUN,M,WRF,0,0,0,0
EOR,M,KTE,0,0,0,2
CAN,F,VBV,0,0,0,4
RSA,M,GAR,0,0,0,0
ITA,M,SAL,0,0,0,0
FIN,F,JUD,0,0,0,0
GAB,F,TKW,0,0,0,0
EGY,M,FBL,0,0,0,22
NZL,F,ATH,1,0,0,6
INA,F,TEN,0,0,0,0
ARG,M,SAL,0,0,0,0
SLO,F,JUD,0,0,0,3
HUN,M,WRF,0,1,1,5
FRA,F,GAR,0,0,0,18
UAE,M,SHO,0,0,0,1
KOR,M,BKB,0,0,0,0
NED,F,BKG,0,0,0,0
BRA,F,VBV,0,0,0,0
SWE,M,ROW,0,0,0,0
PUR,M,ATH,0,0,0,3
ESA,M,BOX,0,0,0,0
IRL,M,HOC,0,0,0,0
POR,M,SAL,0,0,0,0
FRA,M,ROW,0,0,0,0
QAT,M,SAL,0,0,0,0
LIB,F,SWM,0,0,0,1
LES,M,TKW,0,0,0,0
HKG,F,CTR,0,0,0,0
ITA,M,BMX,0,0,0,1
NGR,F,ATH,0,0,0,12
MLT,F,JUD,0,0,0,0
CHI,M,TKW,0,0,0,0
GEO,F,SHO,0,0,0,2
OMA,M,BOX,0,0,0,0
CHN,F,BK3,4,0,0,4
CUB,M,CSP,0,0,2,4
HKG,M,BDM,0,0,0,2
CIV,F,JUD,0,0,0,0
USA,M,WPO,0,0,0,0
LAO,F,ATH,0,0,0,1
NED,F,VBV,0,0,0,4
BRN,F,SHO,0,0,0,1
CMR,M,WLF,0,0,0,0
SRB,M,BK3,4,0,0,4
SWE,M,SAL,0,0,0,0
EUN,M,BOX,0,0,0,0
AUS,F,SBL,0,0,0,14
IRL,M,RU7,0,0,0,13
SWE,M,SAL,0,0,0,0
PRK,F,ARC,0,0,0,0
POR,F,SRF,0,0,0,2
ESP,F,BK3,0,0,0,0
FRG,M,ARC,0,0,0,0
MKD,M,SHO,0,0,0,1
IOA,F,SAL,0,0,0,0
ARM,F,ATH,0,0,0,0
HKG,M,TTE,0,0,0,0
BUL,M,ART,0,0,0,0
SCG,M,ATH,0,0,0,0
HUN,M,SAL,0,0,0,0
HUN,M,BOX,0,0,0,1
COM,F,ATH,0,0,0,1
KGZ,M,CSL,0,0,0,0
BUL,M,CTR,0,0,0,0
MEX,M,GAR,0,0,0,7
HKG,F,TTE,0,0,0,0
SUI,M,VBV,0,0,0,0
SLO,F,TEN,0,0,0,0
CHN,F,BDM,0,0,0,0
CZE,M,GAR,0,0,0,0
SUI,M,BKB,0,0,0,0
INA,F,JUD,0,0,0,0
CHI,M,BKB,0,0,0,0
UGA,F,TTE,0,0,0,0
CYP,M,SHO,0,0,0,3
PUR,M,GLF,0,0,0,1
AUS,M,FBL,0,0,0,22
SUR,M,JUD,0,0,0,0
FRA,M,SAL,0,0,0,0
ESA,M,WRF,0,0,0,0
IRI,F,ROW,0,0,0,0
MAR,M,EDR,0,0,0,1
MGL,F,SWM,0,0,0,1
VEN,F,SWA,0,0,0,0
CHI,M,SAL,0,0,0,0
HUN,F,JUD,0,0,0,3
LUX,F,SWM,0,0,0,2
ESA,F,CTR,0,0,0,0
MEX,F,JUD,0,0,0,1
MAS,M,FEN,0,0,0,0
CYP,M,SAL,0,0,0,1
CZE,M,TEN,0,0,0,0
RUS,F,GTR,0,0,0,2
RSA,M,ARC,0,0,0,0
FRA,M,SAL,0,0,0,0
DEN,M,GLF,0,0,0,2
ROU,M,CRD,0,0,0,1
BRA,F,SWM,0,0,0,9
EUN,F,CTR,0,0,0,0
EOR,F,CRD,0,0,0,1
SWE,M,SAL,0,0,0,0
SWE,M,SAL,0,0,0,0
DEN,M,ROW,0,0,0,0
SYR,M,TRI,0,0,0,1
BUL,M,SWM,0,0,0,8
SWZ,M,ATH,0,0,0,0
ISR,F,SRF,0,0,0,1
SEN,M,WRF,0,0,0,0
ARG,M,CSP,0,0,0,2
NOR,F,TEN,0,0,0,0
NAM,F,CRD,0,0,0,1
INA,M,FBL,0,0,0,0
EUN,F,TTE,0,0,0,0
FIN,M,SAL,0,0,0,0
GER,M,WRF,2,0,0,4
SAA,M,ATH,0,0,0,0
BAN,M,GLF,0,0,0,0
TUR,M,FEN,0,0,0,0
CAN,F,SAL,0,0,0,3
TUR,F,SHO,0,0,0,0
COL,F,FEN,0,0,0,1
PHI,M,DIV,0,0,0,0
NCA,F,ROW,0,0,0,1
ITA,M,SAL,0,0,0,0
THA,M,BMX,0,0,0,0
PHI,M,WLF,0,0,0,0
VIE,F,SWM,0,0,0,2
GBR,M,HBL,0,0,0,0
EGY,M,EVE,0,0,0,0
YAR,M,WRF,0,0,0,0
ISR,M,FBL,0,0,0,0
BEN,M,FEN,0,0,0,0
TUR,M,TTE,0,0,0,0
BRA,F,DIV,0,0,0,1
FRA,M,ROW,0,0,0,0
VIN,M,ATH,0,0,0,0
MDA,M,CTR,0,0,0,0
PER,F,ROW,0,0,0,0
ITA,F,SWA,0,0,0,4
GBR,F,JUD,1,0,0,3
PNG,M,JUD,0,0,0,0
LAT,M,CSL,0,0,0,0
GDR,M,SHO,0,0,0,0
BRA,F,MTB,0,0,0,1
IND,M,BDM,0,0,0,3
HKG,F,SHO,0,0,0,0
FRA,M,SAL,0,0,0,0
LAT,M,ROW,0,0,0,0
FIN,M,SAL,0,0,0,0
NAM,F,ATH,0,1,0,2
KOR,M,ATH,0,0,0,0
KOR,M,BSB,0,0,0,24
FRA,M,EDR,0,0,0,2
TUR,F,TEN,0,0,0,0
POL,M,SHO,0,0,0,3
UKR,F,SWA,7,0,0,7
SUI,M,HBL,0,0,0,0
JPN,M,TEN,0,0,0,0
AZE,F,KTE,0,1,0,1
HON,F,JUD,0,0,0,1
DOM,M,BSB,24,0,0,24
NIG,M,SWM,0,0,0,1
BOH,M,GAR,0,0,0,0
DMA,F,SWM,0,0,0,0
GRE,M,SAL,0,0,0,2
ITA,M,SAL,0,0,0,0
POR,F,CSP,0,0,0,4
CUB,F,SWA,0,0,0,0
MDV,F,SWM,0,0,0,1
CUB,M,VVO,0,0,0,0
KAZ,M,CLB,0,0,0,1
EOR,F,ATH,0,0,0,2
NED,F,VBV,0,0,0,0
AUS,M,VBV,0,0,0,2
USA,M,CSL,0,0,0,0
ALG,M,JUD,0,0,0,1
IRL,F,ROW,4,0,0,9
GRE,F,TEN,0,0,0,0
POR,M,SAL,0,0,0,0
RSA,F,WPO,0,0,0,13
EGY,M,MPN,0,1,0,2
SVK,M,GLF,0,1,0,1
YUG,F,ATH,0,0,0,0
SUD,M,JUD,0,0,0,1
HON,M,BOX,0,0,0,0
KOR,F,BDM,0,0,0,0
USA,F,BK3,0,0,4,4
GRE,F,SBL,0,0,0,0
CRC,M,WLF,0,0,0,0
JPN,M,BDM,1,0,0,6
EGY,F,ROW,0,0,0,0
AZE,M,SHO,0,0,0,1
CAN,F,CSL,0,0,0,2
ROU,M,TEN,0,0,0,0
ALG,F,SWM,0,0,0,2
NOR,M,GLF,0,0,0,2
TJK,F,ATH,0,0,0,0
AUT,M,GAR,0,0,0,0
THA,F,JUD,0,0,0,1
GUM,F,JUD,0,0,0,0
ARG,M,VVO,8,0,0,8
COD,M,BOX,0,0,0,0
GER,M,SKB,0,0,0,1
MGL,M,SHO,0,0,0,3
ISV,M,ATH,0,0,0,1
SWE,M,SAL,0,0,0,0
MDA,M,SWM,0,0,0,0
BAR,M,BOX,0,0,0,0
NOR,M,SAL,0,0,0,0
USA,M,GAR,0,0,0,25
GER,M,CSL,0,0,0,0
TUR,F,TTE,0,0,0,0
GER,F,BK3,0,0,0,0
GHA,M,TTE,0,0,0,0
TCH,F,ROW,0,0,0,0
EOR,M,ATH,0,0,0,0
EUN,F,SHO,0,0,0,0
BLR,F,TEN,0,0,0,1
GBR,M,BKB,0,0,0,0
TUN,M,MPN,0,0,0,0
ESA,F,SHO,0,0,0,0
KGZ,F,MPN,0,0,0,0
ITA,M,SRF,0,0,0,1
MRI,M,WRF,0,0,0,0
GER,M,OWS,0,0,1,2
FRA,M,SWM,0,0,0,0
GDR,M,SAL,0,0,0,0
USA,M,TEN,0,0,0,0
CUB,M,SAL,0,0,0,0
KEN,M,RU7,0,0,0,10
KOR,M,EDR,0,0,0,1
COK,M,ATH,0,0,0,0
MLI,M,ATH,0,0,0,1
GBR,M,TKW,0,1,0,1
SUI,M,SAL,0,0,0,0
ROC,M,MTB,0,0,0,1
BEL,M,ATH,0,0,0,20
KAZ,F,KTE,1,0,0,2
PUR,F,WRF,0,0,0,0
RUS,F,BDM,0,0,0,1
MAR,F,SWM,0,0,0,1
BAH,M,BOX,0,0,0,0
SRB,F,ROW,0,0,0,1
POL,M,SAL,0,0,0,2
GRE,M,SHO,0,0,0,0
COL,M,EVE,0,0,0,0
NED,F,TRI,0,0,0,2
ARG,M,SAL,0,0,0,0
LTU,M,EJP,0,0,0,0
GEO,M,FEN,0,0,0,0
CAN,F,ARC,0,0,0,2
INA,M,VBV,0,0,0,0
AUS,M,BMF,0,0,1,1
MAW,M,SWM,0,0,0,1
SWZ,M,ATH,0,0,0,1
GER,M,SAL,0,0,0,0
SRI,F,EJP,0,0,0,1
URU,M,ATH,0,0,0,1
JPN,F,SKB,1,1,2,6
RUS,F,BKB,0,0,0,0
KEN,M,HOC,0,0,0,0
SRI,F,BDM,0,0,0,0
GRE,M,ROW,0,0,0,0
ECU,M,JUD,0,0,0,1
RUS,M,FSK,0,0,0,0
EST,M,BKB,0,0,0,0
AUT,F,CSP,0,0,0,4
FRA,F,TKW,1,0,0,2
BLR,F,JUD,0,0,0,1
GBR,F,TEN,0,0,0,0
ISL,M,BDM,0,0,0,0
URU,F,ART,0,0,0,0
ERI,M,ATH,0,0,0,2
PER,F,KTE,0,0,0,1
GDR,M,VVO,0,0,0,0
CHI,F,CTR,0,0,0,0
PLW,F,SWM,0,0,0,1
IRI,M,ATH,0,0,0,0
TUN,F,ATH,0,0,0,1
SLO,M,CSL,0,0,1,1
SLO,M,ROW,0,0,0,0
COL,F,GLF,0,0,0,1
AZE,F,ROW,0,0,0,0
FRA,M,SAL,0,0,0,0
EOR,M,ATH,0,0,0,5
PLE,M,EVE,0,0,0,0
TTO,F,SWM,0,0,0,1
URS,M,CTR,0,0,0,10
TUN,M,VBV,0,0,0,0
RUS,M,ART,0,0,0,0
MRI,M,BOX,0,0,0,1
POL,M,VVO,0,0,0,8
THA,F,TEN,0,0,0,0
NZL,F,CRD,0,0,0,0
CRC,M,CSL,0,0,0,0
USA,F,OWS,0,0,0,2
CUB,M,SHO,0,1,0,4
ASA,M,WLF,0,0,0,1
PAR,M,BOX,0,0,0,0
BRA,F,HBL,0,0,0,15
LAT,M,WLF,1,0,0,2
FRA,M,HBL,0,0,11,11
LAT,F,GAR,0,0,0,0
NZL,F,EVE,0,0,0,3
LAO,M,CTR,0,0,0,0
YUG,M,SWM,0,0,0,0
NGR,M,GAR,0,0,0,7
SWE,M,BDM,0,0,0,0
ARG,M,SAL,0,0,0,4
SWE,F,GAR,0,0,0,0
POL,F,ROW,0,4,0,7
NED,F,ARC,0,1,0,2
SVK,F,ATH,0,0,0,4
BAH,M,WRF,0,0,0,0
KGZ,F,ATH,0,0,0,0
BRN,M,HBL,0,0,0,16
PRK,F,BOX,0,0,0,0
BEL,M,GLF,0,0,0,1
AUS,F,HOC,0,0,0,14
CZE,F,BMF,0,0,0,0
NOR,M,SAL,0,0,0,0
EGY,F,KTE,1,0,1,3
CAN,F,TRI,0,0,0,4
AUT,M,ARC,0,0,0,0
CHI,F,TTE,0,0,0,1
ASA,F,JUD,0,0,0,0
ARG,M,SHO,0,0,0,3
GBR,M,POL,0,0,0,0
ESP,M,SAL,0,0,0,0
NOR,M,SAL,0,0,0,0
TUR,F,JUD,0,0,0,2
USA,M,ARC,0,0,0,2
CIV,M,TEN,0,0,0,0
LTU,M,JUD,0,0,0,0
CUB,M,SAL,0,0,0,0
MAW,M,CTR,0,0,0,0
CZE,F,WRF,0,0,0,0
KOR,M,GLF,0,0,0,0
KOR,M,HBL,0,0,0,0
URS,M,SWM,1,5,2,36
MAR,M,BKB,0,0,0,0
GBR,F,TEN,0,0,0,0
MRI,F,SWM,0,0,0,1
GBR,F,RU7,0,0,0,11
CPV,M,SWM,0,0,0,1
HUN,M,OWS,0,1,0,1
ITA,M,SAL,0,0,0,0
AUS,M,MPN,0,0,0,0
YUG,M,ART,0,0,0,0
COL,M,FBL,0,0,0,0
JPN,F,ART,0,0,0,0
YUG,M,CTR,0,0,0,0
MAR,M,TKW,0,0,0,1
LAO,M,SWM,0,0,0,0
POR,M,GTR,0,0,0,0
FIN,M,SAL,0,0,0,0
SYR,M,WLF,0,0,0,0
GRE,M,VVO,0,0,0,0
NED,F,CSL,0,0,0,1
HON,M,WRF,0,0,0,0
QAT,F,SWM,0,0,0,0
SYR,M,DIV,0,0,0,0
CRO,F,VVO,0,0,0,0
BER,M,TEN,0,0,0,0
SVK,M,ATH,0,0,0,6
GER,M,SAL,0,0,0,0
BIZ,M,ATH,0,0,0,1
PAK,F,BDM,0,0,0,1
GER,F,OWS,0,0,0,2
NOR,M,ATH,0,0,1,7
LUX,M,CRD,0,0,0,2
KAZ,F,ROW,0,0,0,0
ERI,F,CRD,0,0,0,1
SRB,F,KTE,0,0,1,1
BEL,F,ARC,0,0,0,0
LTU,M,WLF,0,0,0,1
FRG,F,EVE,0,0,0,0
GBR,M,TOW,0,0,0,0
USA,F,HOC,0,0,0,0
GAM,M,ATH,0,0,0,0
MAS,M,SWM,0,0,0,0
BUR,M,TKW,0,0,0,1
COL,F,SWM,0,0,0,2
FIN,M,TKW,0,0,0,0
VIE,F,FEN,0,0,0,0
HUN,M,BDM,0,0,0,1
CZE,F,CRD,0,0,0,1
USA,M,WPO,0,0,0,0
BRA,F,GRY,0,0,0,5
CUB,F,VBV,0,0,0,2
USA,M,GTR,0,0,0,1
BUR,F,CRD,0,0,0,0
BRA,F,VVO,0,9,0,9
RSA,F,JUD,0,0,0,1
CUB,M,FBL,0,0,0,0
DOM,F,EDR,0,0,0,1
AZE,M,EVE,0,0,0,0
KAZ,F,SHO,0,0,0,2
HAI,M,BOX,0,0,0,1
GBS,M,ATH,0,0,0,1
NED,F,FBL,0,0,0,22
BEN,M,SWM,0,0,0,1
AUS,F,OWS,1,0,0,1
BRA,F,FEN,0,0,0,0
ARU,F,BMX,0,0,0,0
KOR,M,BDM,0,0,0,0
ITA,M,ROW,0,0,0,0
KOR,F,GAR,1,0,0,10
JPN,F,ATH,0,0,0,21
ANZ,M,DIV,0,0,0,0
TTO,M,SHO,0,0,0,0
LUX,F,FEN,0,0,0,0
COL,F,DIV,0,0,0,0
AHO,F,SHO,0,0,0,0
TUR,M,SWM,0,0,0,7
AUS,M,CSP,0,0,2,10
TUR,M,SAL,0,0,0,0
GER,M,SAL,0,0,0,0
GDR,M,EVE,0,0,0,0
ITA,F,VBV,0,0,0,1
BUL,M,TTE,0,0,0,0
POR,M,ARC,0,0,0,0
FIN,M,BKB,0,0,0,0
SYR,M,JUD,0,0,0,0
UZB,M,GAR,0,0,0,7
QAT,M,VBV,2,0,0,2
MTN,M,SWM,0,0,0,0
EUN,M,BDM,0,0,0,0
BDI,M,ATH,0,0,0,1
COL,M,SAL,0,0,0,0
INA,F,BDM,0,0,0,0
GBR,F,WPO,0,0,0,0
RUS,F,WLF,0,0,0,1
POL,M,EVE,0,0,0,1
ARG,F,BOX,0,0,0,1
ROU,M,ATH,0,0,0,4
BUL,M,FEN,0,0,0,0
NAM,M,CTR,0,0,0,0
NZL,F,WRF,0,0,0,0
TTO,M,SAL,0,0,0,0
VEN,M,WRF,0,0,0,0
URU,F,ATH,0,0,0,2
NED,M,WRF,0,0,0,0
BEL,F,CSL,0,0,0,0
ARG,M,SAL,0,0,0,0
MAS,M,CTR,0,1,0,4
AFG,M,BOX,0,0,0,0
VNM,M,SHO,0,0,0,0
ECU,M,DIV,0,0,0,0
RUS,M,EVE,0,0,0,0
ZIM,F,HOC,0,0,0,0
PRK,M,TTE,0,0,0,0
CRO,F,HBL,0,0,0,0
ECU,M,WLF,0,0,0,0
ALG,M,ROW,0,0,0,2
COL,M,SHO,0,0,0,1
GRE,M,EVE,0,0,0,0
DEN,M,ROW,0,0,0,0
POL,F,SHO,0,0,0,7
NGR,F,TTE,0,0,0,0
SUD,M,ROW,0,0,0,0
GBR,M,SAL,0,0,0,0
BRA,M,HBL,0,0,0,14
TPE,F,TKW,1,0,0,2
ISV,M,BOX,0,0,0,0
NZL,M,TKW,0,0,0,1
ESP,M,WRF,0,0,0,0
GBS,M,WRF,0,0,0,0
TUR,M,CTR,0,0,0,0
AUT,M,GTR,0,0,0,0
GER,F,HOC,0,0,0,14
IRI,M,GAR,0,0,0,0
NZL,M,BKB,0,0,0,0
GBR,M,SAL,0,0,0,0
BEL,F,TEN,0,0,0,0
DOM,F,ATH,0,3,0,5
CAN,M,HBL,0,0,0,0
TUR,M,ART,0,0,0,0
CAY,F,CTR,0,0,0,0
MAS,M,BDM,0,0,0,0
MAS,F,GAR,0,0,0,5
FRA,F,CSP,0,0,0,9
AUT,F,TKW,0,0,0,0
ASA,M,JUD,0,0,0,0
BOH,M,TEN,0,0,0,0
GUI,M,FBL,0,0,0,0
LAT,M,JUD,0,0,0,1
BEN,M,CTR,0,0,0,0
GUI,F,ARC,0,0,0,0
SUI,F,VBV,0,0,0,0
FRA,M,SAL,0,0,0,0
HKG,M,HOC,0,0,0,0
NAM,M,SWM,0,0,0,0
SWE,M,ARC,0,0,0,0
SEN,F,ATH,0,0,0,0
AZE,F,SHO,0,0,0,0
BEL,M,TEN,0,0,0,2
MNE,F,JUD,0,0,0,1
ARG,M,FBL,0,0,0,22
CZE,F,TTE,0,0,0,0
GBR,F,SAL,0,0,0,0
CHI,F,BMF,0,0,0,1
NED,M,BOX,0,0,0,1
UKR,F,SAL,0,0,0,0
ANZ,M,ROW,0,0,0,0
VEN,M,BOX,0,0,0,2
SUI,F,BDM,0,0,0,0
SYR,M,EJP,0,0,0,1
USA,M,SAL,0,0,0,0
AFG,M,WRF,0,0,0,0
LIB,F,FEN,0,0,0,0
URU,M,TEN,0,0,0,0
AUS,F,BK3,0,0,0,0
ISR,F,TKW,1,0,0,1
SOL,F,SWM,0,0,0,0
KOR,F,JUD,0,0,0,0
FRA,M,RUG,0,0,0,0
MKD,F,SWM,0,0,0,1
GER,M,BDM,0,0,0,4
PRK,F,SWA,0,0,0,0
SRB,F,SHO,0,0,0,11
GBR,M,SAL,0,0,0,0
GRE,M,ROW,0,0,0,0
PUR,F,EVE,0,0,0,0
CAN,M,SAL,0,0,0,0
VEN,F,CSL,0,0,0,0
NIG,F,TKW,0,0,0,1
CHN,F,SBL,0,0,0,0
FRA,M,ROW,0,0,0,0
ISV,M,WRF,0,0,0,0
GBR,M,TEN,0,0,0,0
IRI,F,TTE,0,0,0,0
ITA,F,SAL,0,0,1,3
ROU,F,GAR,0,0,0,6
ESP,M,BOX,0,0,0,4
NCA,F,CTR,0,0,0,0
TUN,M,CSP,0,0,0,2
POL,M,FBL,0,0,0,0
ZAM,M,FBL,0,0,0,0
NGR,F,WRF,0,0,0,3
CAN,M,BSB,0,0,0,0
ANT,F,SWM,0,0,0,0
MNE,F,TEN,0,0,0,0
LTU,M,CSL,0,0,0,0
LTU,M,ROW,0,0,0,5
AUS,M,SAL,0,0,0,0
GDR,M,FBL,0,0,0,0
KSA,M,KTE,0,1,0,1
EUN,F,ROW,0,0,0,0
PLE,M,SHO,0,0,0,0
TCH,F,SHO,0,0,0,0
CAF,F,ARC,0,0,0,0
BEN,F,ATH,0,0,0,1
PAN,M,CRD,0,0,0,1
POR,M,GAR,0,0,0,0
FRA,M,TEN,0,0,0,0
CUB,F,SAL,0,0,0,0
ESA,F,ROW,0,0,0,0
IND,F,ARC,0,0,0,0
AUS,F,TTE,0,0,0,0
UZB,M,ARC,0,0,0,0
ARG,M,SAL,0,0,0,0
PNG,M,WLF,0,0,0,0
TCH,M,FEN,0,0,0,0
ZAM,F,BOX,0,0,0,0
MAL,M,HOC,0,0,0,0
RSA,F,TEN,0,0,0,0
BEL,F,TRI,0,0,0,2
JPN,F,MPN,0,0,0,2
NAM,M,MTB,0,0,0,1
JPN,F,BDM,0,0,0,0
SAM,M,RU7,0,0,0,0
USA,F,SAL,0,0,0,0
RSA,F,RU7,0,0,0,0
UKR,F,BKG,0,0,0,0
TCH,M,TTE,0,0,0,0
CMR,F,SWM,0,0,0,1
GRE,M,FBL,0,0,0,0
GDR,M,CSL,0,0,0,0
CIV,M,ATH,0,0,0,0
IRL,F,SHO,0,0,0,0
CHN,M,BKB,0,0,0,0
ITA,F,BKG,0,0,0,0
USA,F,SAL,0,0,0,0
UKR,M,BKG,0,0,0,0
EGY,F,SHO,0,0,0,8
VEN,F,ARC,0,0,0,0
CAN,M,EDR,0,0,0,2
LAT,M,EJP,0,0,0,1
JPN,M,OWS,0,0,0,1
ARG,M,VBV,0,0,0,0
HAI,M,WRF,0,0,0,0
ESA,M,BDM,0,0,0,0
BRA,M,EDR,0,0,0,1
ECU,M,ROW,0,0,0,0
USA,F,VBV,0,0,0,0
PER,F,SHO,0,0,0,0
ALG,M,WLF,0,0,0,0
GAB,M,BOX,0,0,0,0
IRI,M,ARC,0,0,0,1
TGA,M,ARC,0,0,0,0
ECU,M,CSL,0,0,0,0
UGA,F,ROW,0,0,0,1
ARG,M,EVE,0,0,0,0
CAN,F,FBL,0,0,11,11
BOL,F,SHO,0,0,0,0
USA,M,SAL,0,0,0,0
CHN,M,TKW,1,0,0,2
HKG,F,ROW,0,0,0,0
NED,M,SAL,0,0,0,0
PAN,F,GAR,0,0,0,0
BIZ,F,CTR,0,0,0,0
MAR,F,GLF,0,0,0,0
BER,M,ATH,0,0,0,0
INA,M,SAL,0,0,0,0
SGP,F,OWS,0,0,0,1
SLO,M,JUD,0,0,0,0
SVK,M,TEN,0,0,0,4
BHU,M,JUD,0,0,0,1
PRK,M,ATH,0,0,0,0
FRA,M,SAL,0,0,0,0
EGY,M,CSP,0,0,0,1
SWE,M,GAR,0,0,0,7
DEN,M,CRD,0,0,0,5
SUD,M,WLF,0,0,0,0
NOR,M,TEN,0,0,0,0
UZB,F,WLF,0,0,0,2
NED,M,SAL,0,0,0,0
SLO,F,TEN,0,0,0,0
CRC,M,JUD,0,0,0,1
JPN,M,SKB,0,0,1,4
NOR,M,SAL,0,0,0,0
ITA,F,TEN,0,0,0,0
EST,F,WRF,0,0,0,1
FRA,M,CSL,0,0,0,0
KOR,M,WLF,0,0,0,0
TTO,F,GAR,0,0,0,0
NZL,M,VBV,0,0,0,0
KOR,M,DIV,0,0,0,0
BRA,M,FBL,0,0,22,22
GAB,F,SWM,0,0,0,1
IRI,F,BDM,0,0,0,1
PER,F,SAL,0,0,0,4
VEN,F,TTE,0,0,0,0
CGO,F,ATH,0,0,0,1
SWE,M,ROW,0,0,0,0
LTU,M,TEN,0,0,0,0
ANG,M,BOX,0,0,0,0
POL,F,VBV,0,0,0,0
LAT,F,DIV,0,0,0,0
CIV,M,JUD,0,0,0,0
LIB,F,TKW,0,0,0,0
SMR,F,SHO,0,0,0,0
GBR,F,EJP,0,0,0,2
ITA,M,CTR,0,0,1,1
GBR,F,BDM,0,0,0,1
ITA,M,ART,0,0,0,0
ISR,F,FEN,0,0,0,0
SWE,F,DIV,0,0,0,1
RSA,M,BDM,0,0,0,0
CRC,M,ATH,0,0,0,1
DEN,M,TRI,0,0,0,0
FRA,M,SAL,0,1,0,7
GBR,M,CSL,0,0,0,0
IRL,F,SAL,0,0,0,0
THA,M,SWM,0,0,0,2
UZB,M,WRF,0,0,0,5
IRL,M,SAL,0,0,0,0
GER,F,MPN,0,0,0,1
PHI,F,BOX,0,1,0,2
EUN,F,SWA,0,0,0,0
SWE,M,BOX,0,0,0,1
TUR,F,BKB,0,0,0,0
CGO,M,SWM,0,0,0,0
URS,M,SAL,0,0,0,0
NOR,M,SAL,0,0,0,0
ARG,M,HBL,0,0,0,14
ISR,F,GRY,0,0,1,7
AUS,M,TEN,0,0,0,0
SLO,M,ATH,0,0,0,2
KOR,F,GLF,0,0,0,4
GBR,M,SAL,0,0,0,0
LAT,F,SWM,0,0,0,2
FRA,F,MTB,0,0,0,2
CAN,M,FBL,0,0,0,0
BHU,F,SHO,0,0,0,0
GBR,F,EVE,0,0,0,0
FRA,M,SAL,0,0,0,0
JOR,F,TKW,0,0,0,1
BRN,M,SAL,0,0,0,0
GBR,M,CSP,1,0,0,1
DOM,M,SHO,0,0,0,0
UKR,M,CTR,0,0,0,0
SVK,M,CSL,0,0,0,0
ANG,F,ATH,0,0,0,0
URU,M,ROW,0,0,0,2
GBR,M,PBT,0,0,0,0
EGY,F,SAL,0,0,0,1
KOR,M,SHO,0,0,0,12
KIR,F,JUD,0,0,0,1
CGO,F,JUD,0,0,0,0
LTU,F,WRF,0,0,0,0
SWE,F,SWM,0,1,0,7
VEN,F,CTR,0,0,0,0
ANZ,M,TEN,0,0,0,0
URU,M,CSL,0,0,0,0
MAD,M,SWM,0,0,0,1
USA,F,MPN,0,0,0,1
PUR,M,TRI,0,0,0,0
ESP,M,GAR,0,1,0,34
NOR,M,CSL,0,0,0,0
CAN,M,VBV,0,0,0,0
NOR,M,ROW,0,0,0,5
IRI,F,ARC,0,0,0,0
EOR,M,WLF,0,0,0,0
SVK,M,CSL,0,0,0,1
CUB,M,HBL,0,0,0,0
PER,M,BDM,0,0,0,0
FRA,M,SHO,0,0,0,2
KEN,F,BOX,0,0,0,2
CAN,F,CLB,0,0,0,1
ISV,M,FEN,0,0,0,0
SVK,M,ROW,0,0,0,0
MRI,M,BDM,0,0,0,0
THA,F,EJP,0,0,0,0
SAA,F,CSL,0,0,0,0
KOR,M,SAL,0,0,0,4
GHA,F,TTE,0,0,0,0
THA,F,BDM,0,0,0,3
GER,M,TOW,0,0,0,0
ITA,M,SWM,6,5,0,35
CUB,F,SHO,0,0,0,5
GRE,M,BSB,0,0,0,0
POR,F,FEN,0,0,0,0
VEN,M,GAR,0,0,0,0
GUA,F,EVE,0,0,0,0
DOM,M,SAL,0,0,0,0
TCH,F,SAL,0,0,0,0
NED,M,GAR,0,0,0,0
BRN,M,SHO,0,0,0,0
GUA,M,BDM,0,0,0,1
ECU,M,TEN,0,0,0,0
BEL,M,DIV,0,0,0,0
RUS,F,JUD,1,0,0,10
QAT,M,TKW,0,0,0,0
IND,F,TTE,0,0,0,1
MEX,F,GTR,0,0,0,1
SWE,M,SAL,0,0,0,0
ROC,M,BK3,0,4,0,4
TPE,M,TTE,1,0,0,6
BEL,M,WLF,0,0,0,0
JAM,F,TRI,0,0,0,0
USA,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
CZE,F,TRI,0,0,0,0
SCG,M,WPO,0,0,0,0
POR,M,BOX,0,0,0,0
TPE,M,FEN,0,0,0,0
THA,M,CTR,0,0,0,0
UAR,M,FBL,0,0,0,0
BLR,F,BKB,0,0,0,0
SEY,M,BOX,0,0,0,0
POR,F,GRY,0,0,0,0
UKR,F,SHO,0,0,0,1
MAS,F,GLF,0,0,0,0
ITA,F,SHO,0,0,0,4
CZE,M,CRD,0,0,0,0
